HOST_ID,is_currently_superhost,current_superhost_tenure,acct_age_before_achieving_superhost,status_change_count,last_status_change_at
9720547,true,4054,0,0,
9725358,true,3813,0,0,
9734552,true,4081,0,0,
9751730,true,4162,0,0,
9772617,true,4090,0,0,
9800961,true,3966,0,0,
9803219,true,2480,0,0,
9814331,true,2555,0,0,
9820449,true,2799,0,0,
9825857,true,4104,0,0,
9843584,true,2258,0,0,
9846895,true,2350,0,0,
9861565,true,3761,0,0,
9936892,true,3915,0,0,
9991161,true,2918,0,0,
10009328,true,2238,0,0,
10108425,true,3577,0,0,
10146191,true,2173,0,0,
10174301,true,4029,0,0,
10208985,true,3743,0,0,
10287456,true,4072,0,0,
10313050,true,4178,0,0,
10370396,true,2514,0,0,
10402919,true,4106,0,0,
10489231,true,4184,0,0,
10505160,true,2862,0,0,
10505537,true,3350,0,0,
10506886,true,4179,0,0,
10537681,true,4170,0,0,
10542019,true,4116,0,0,
10614190,true,3673,0,0,
10668563,true,3291,0,0,
10669110,true,4169,0,0,
10690131,true,3073,0,0,
10692949,true,4183,0,0,
10696403,true,4169,0,0,
10750960,true,1751,0,0,
10790770,true,3763,0,0,
10909573,true,3072,0,0,
10986253,true,4023,0,0,
11020264,true,2882,0,0,
11058197,true,4073,0,0,
11163136,true,3907,0,0,
11176587,true,4060,0,0,
11199373,true,2106,0,0,
11227533,true,1948,0,0,
11253167,true,1752,0,0,
11254315,true,2117,0,0,
11284717,true,1993,0,0,
11315646,true,3699,0,0,
11415703,true,3459,0,0,
11471194,true,3959,0,0,
11471743,true,3044,0,0,
11482966,true,2878,0,0,
11505526,true,2883,0,0,
11512922,true,3301,0,0,
11678628,true,2972,0,0,
11701433,true,4055,0,0,
11736601,true,2591,0,0,
11747840,true,2524,0,0,
11763735,true,3507,0,0,
11774953,true,1856,0,0,
11789937,true,2635,0,0,
11804788,true,2863,0,0,
11899380,true,4136,0,0,
11901571,true,3327,0,0,
11928160,true,1917,0,0,
11973365,true,4012,0,0,
12024962,true,2714,0,0,
12068149,true,2521,0,0,
12077750,true,1502,0,0,
12149952,true,3652,0,0,
12154423,true,3427,0,0,
12157127,true,2362,0,0,
12234103,true,4090,0,0,
12288303,true,2445,0,0,
12293343,true,1796,0,0,
12296983,true,3320,0,0,
12360153,true,2506,0,0,
12367270,true,4040,0,0,
12377808,true,4055,0,0,
12385532,true,3988,0,0,
12422709,true,3152,0,0,
12503130,true,2668,0,0,
12643175,true,2542,0,0,
12659779,true,3207,0,0,
12671652,true,3960,0,0,
12694377,true,3927,0,0,
12716840,true,4065,0,0,
12751503,true,1446,0,0,
12755545,true,3549,0,0,
12831548,true,2404,0,0,
12832282,true,3981,0,0,
12898189,true,2093,0,0,
12917471,true,1298,0,0,
12950365,true,2336,0,0,
12962618,true,3942,0,0,
12980866,true,1377,0,0,
13155778,true,3109,0,0,
13174855,true,4007,0,0,
13220307,true,3909,0,0,
13247054,true,2754,0,0,
13308024,true,2076,0,0,
13315290,true,3602,0,0,
13349246,true,3300,0,0,
13369500,true,4058,0,0,
13396720,true,3813,0,0,
13435326,true,4062,0,0,
13509407,true,1310,0,0,
13555007,true,4047,0,0,
13587997,true,3645,0,0,
13603270,true,4053,0,0,
13628724,true,4045,0,0,
13631332,true,3135,0,0,
13632665,true,3020,0,0,
13688174,true,4051,0,0,
13769624,true,4002,0,0,
13911315,true,4063,0,0,
13949498,true,2941,0,0,
14045746,true,3963,0,0,
14159498,true,2695,0,0,
14177960,true,2982,0,0,
14217553,true,2624,0,0,
14232996,true,3539,0,0,
14261109,true,3195,0,0,
14276801,true,1943,0,0,
14313670,true,3196,0,0,
14358563,true,3584,0,0,
14365250,true,4054,0,0,
14439231,true,3243,0,0,
14474248,true,3892,0,0,
14477936,true,2355,0,0,
14506646,true,2045,0,0,
14569714,true,2928,0,0,
14701980,true,3118,0,0,
14706103,true,2378,0,0,
14737994,true,3188,0,0,
14932229,true,1694,0,0,
15008839,true,2357,0,0,
15089977,true,2832,0,0,
15132751,true,3598,0,0,
15145288,true,2410,0,0,
15217798,true,3234,0,0,
15249629,true,2256,0,0,
15418632,true,3803,0,0,
15428277,true,4025,0,0,
15433876,true,3185,0,0,
15469015,true,1562,0,0,
15507365,true,1404,0,0,
15728531,true,3998,0,0,
15791056,true,1645,0,0,
15802059,true,3599,0,0,
16171641,true,1412,0,0,
16215073,true,2502,0,0,
16320372,true,3193,0,0,
16472922,true,2162,0,0,
16481607,true,1765,0,0,
16514578,true,2241,0,0,
16630523,true,1547,0,0,
16735987,true,3994,0,0,
16811832,true,3940,0,0,
16890203,true,3959,0,0,
16899416,true,1835,0,0,
16913288,true,2886,0,0,
16914022,true,2478,0,0,
16934464,true,3720,0,0,
16985784,true,3523,0,0,
17004360,true,2099,0,0,
17021170,true,2932,0,0,
17029506,true,2746,0,0,
17139260,true,3500,0,0,
17152791,true,2312,0,0,
17186581,true,1319,0,0,
17281021,true,2190,0,0,
17335726,true,2718,0,0,
17443440,true,2217,0,0,
17461583,true,1458,0,0,
17465614,true,2870,0,0,
17500296,true,3692,0,0,
17552469,true,3608,0,0,
17598745,true,3267,0,0,
17664754,true,3232,0,0,
17670857,true,3983,0,0,
17677975,true,1944,0,0,
17681942,true,2113,0,0,
17699482,true,2910,0,0,
17709810,true,3456,0,0,
17801617,true,2874,0,0,
17952846,true,2335,0,0,
17995172,true,3900,0,0,
18003202,true,3336,0,0,
18045830,true,2894,0,0,
18181974,true,2399,0,0,
18317451,true,2464,0,0,
18343728,true,1403,0,0,
18454600,true,1760,0,0,
18463959,true,3815,0,0,
18489024,true,3570,0,0,
18540104,true,1926,0,0,
18572824,true,3763,0,0,
18657804,true,3009,0,0,
18678819,true,3038,0,0,
18721832,true,1406,0,0,
18740832,true,2892,0,0,
18867174,true,3953,0,0,
18906856,true,2360,0,0,
19035475,true,3945,0,0,
19217405,true,2980,0,0,
19295022,true,3090,0,0,
19346492,true,1737,0,0,
19448002,true,2176,0,0,
19482579,true,2532,0,0,
19527112,true,2519,0,0,
19548509,true,2798,0,0,
19610820,true,3951,0,0,
19621552,true,2581,0,0,
19645006,true,1466,0,0,
19692963,true,2547,0,0,
19837126,true,3075,0,0,
19847104,true,3889,0,0,
19880718,true,3115,0,0,
19882712,true,3927,0,0,
19888930,true,2566,0,0,
19964062,true,3251,0,0,
19972363,true,3156,0,0,
20001289,true,3920,0,0,
20307915,true,2946,0,0,
20388548,true,2524,0,0,
20400055,true,2213,0,0,
20483267,true,1851,0,0,
20485532,true,2858,0,0,
20500981,true,3006,0,0,
20509822,true,2880,0,0,
20522637,true,2307,0,0,
20545784,true,1984,0,0,
20549237,true,3746,0,0,
20549586,true,2677,0,0,
20558626,true,3907,0,0,
20560972,true,3845,0,0,
20593011,true,3309,0,0,
20613057,true,2030,0,0,
20653948,true,3930,0,0,
20680329,true,2208,0,0,
20705098,true,1997,0,0,
20756808,true,1303,0,0,
20807361,true,3914,0,0,
20814193,true,2932,0,0,
20882412,true,3901,0,0,
20940587,true,3915,0,0,
20965659,true,1402,0,0,
20973364,true,2429,0,0,
20973585,true,3897,0,0,
20997299,true,2212,0,0,
21039336,true,3914,0,0,
21074515,true,3334,0,0,
21136403,true,2329,0,0,
21145522,true,3743,0,0,
21280081,true,2564,0,0,
21354081,true,3353,0,0,
21367113,true,3261,0,0,
21370048,true,2611,0,0,
21413848,true,2981,0,0,
21579265,true,1297,0,0,
21633427,true,3899,0,0,
21768264,true,3073,0,0,
22121404,true,3705,0,0,
22231410,true,3850,0,0,
22231999,true,3889,0,0,
22276081,true,3557,0,0,
22312996,true,3387,0,0,
22399141,true,1760,0,0,
22511671,true,3851,0,0,
22597677,true,2599,0,0,
22600198,true,2893,0,0,
22615718,true,2215,0,0,
22692037,true,3691,0,0,
22693048,true,3870,0,0,
22746819,true,3872,0,0,
22837630,true,2889,0,0,
22877363,true,3740,0,0,
22933112,true,3751,0,0,
22972869,true,2929,0,0,
22982051,true,2309,0,0,
23053909,true,2329,0,0,
23060978,true,2883,0,0,
23136688,true,2111,0,0,
23155049,true,3775,0,0,
23160623,true,3864,0,0,
23179173,true,3458,0,0,
23204011,true,2904,0,0,
23211273,true,2498,0,0,
23245207,true,3719,0,0,
23285304,true,1939,0,0,
23324507,true,2455,0,0,
23341681,true,1608,0,0,
23403660,true,3015,0,0,
23602925,true,2086,0,0,
23728686,true,3725,0,0,
23850969,true,3162,0,0,
23961923,true,3809,0,0,
24003510,true,2251,0,0,
24082857,true,2125,0,0,
24106099,true,2827,0,0,
24201922,true,3071,0,0,
24507087,true,3808,0,0,
24513179,true,2225,0,0,
24573491,true,1454,0,0,
24578399,true,2004,0,0,
24650038,true,3206,0,0,
24736843,true,1965,0,0,
24763300,true,2212,0,0,
24824610,true,1715,0,0,
25190201,true,1990,0,0,
25314536,true,2461,0,0,
25335713,true,1985,0,0,
25499343,true,1652,0,0,
25676238,true,3715,0,0,
25684726,true,3598,0,0,
25806170,true,2877,0,0,
25926578,true,2902,0,0,
26037286,true,2069,0,0,
26152106,true,1991,0,0,
26155117,true,3731,0,0,
26204012,true,2693,0,0,
26333790,true,2150,0,0,
26358051,true,2644,0,0,
26400881,true,2046,0,0,
26478366,true,3748,0,0,
26501076,true,2998,0,0,
26673919,true,2573,0,0,
26836482,true,3747,0,0,
26846518,true,2218,0,0,
27118353,true,1960,0,0,
27191347,true,1755,0,0,
27301742,true,3757,0,0,
27341594,true,3685,0,0,
27489080,true,2470,0,0,
27546863,true,2964,0,0,
27570453,true,3725,0,0,
27742459,true,3069,0,0,
27828478,true,3042,0,0,
27846962,true,2448,0,0,
27992532,true,3564,0,0,
28035407,true,1528,0,0,
28055255,true,2659,0,0,
28151563,true,3728,0,0,
28232694,true,2579,0,0,
28243691,true,1980,0,0,
28333985,true,3462,0,0,
28400540,true,3643,0,0,
28489650,true,3714,0,0,
28490863,true,2966,0,0,
28525998,true,3737,0,0,
28545678,true,3442,0,0,
28613168,true,1676,0,0,
28668688,true,2088,0,0,
28760296,true,3731,0,0,
28853270,true,1953,0,0,
29052203,true,2590,0,0,
29054247,true,3474,0,0,
29278000,true,3627,0,0,
29314512,true,2529,0,0,
29461009,true,3673,0,0,
29512829,true,2951,0,0,
29515318,true,2558,0,0,
29608154,true,2050,0,0,
29668439,true,2269,0,0,
29837295,true,2699,0,0,
29862383,true,2310,0,0,
29936776,true,3287,0,0,
29966940,true,3569,0,0,
30011180,true,2474,0,0,
30027132,true,3346,0,0,
30157770,true,2494,0,0,
30198172,true,2653,0,0,
30266181,true,2303,0,0,
30269303,true,3721,0,0,
30270794,true,2109,0,0,
30552540,true,3656,0,0,
30683181,true,1719,0,0,
30701537,true,3698,0,0,
30707308,true,1834,0,0,
30957235,true,2099,0,0,
30981168,true,3653,0,0,
31015408,true,3192,0,0,
31024641,true,2264,0,0,
31085232,true,3616,0,0,
31142978,true,2978,0,0,
31208043,true,3690,0,0,
31281588,true,2849,0,0,
31387967,true,3075,0,0,
31413794,true,2234,0,0,
31639381,true,1451,0,0,
31683132,true,3693,0,0,
31707416,true,3570,0,0,
31724232,true,3610,0,0,
31950185,true,2798,0,0,
31961950,true,2594,0,0,
32021063,true,3194,0,0,
32036246,true,1990,0,0,
32222299,true,3486,0,0,
32260085,true,3673,0,0,
32408628,true,2452,0,0,
32438295,true,1999,0,0,
32482556,true,3659,0,0,
32784244,true,1981,0,0,
32893834,true,3380,0,0,
32901587,true,3139,0,0,
32956641,true,3184,0,0,
33028115,true,3616,0,0,
33104828,true,3082,0,0,
33349791,true,3028,0,0,
33405965,true,3397,0,0,
33587771,true,2500,0,0,
33767700,true,3667,0,0,
33800333,true,1394,0,0,
34110693,true,1806,0,0,
34126191,true,1800,0,0,
34126795,true,2074,0,0,
34336191,true,1982,0,0,
34349999,true,3647,0,0,
34430690,true,2388,0,0,
34537843,true,1975,0,0,
34846299,true,3608,0,0,
34851217,true,2298,0,0,
34970450,true,2990,0,0,
35024779,true,3536,0,0,
35275726,true,3043,0,0,
35306439,true,2015,0,0,
35373901,true,3633,0,0,
35502976,true,3452,0,0,
35615646,true,2293,0,0,
35803835,true,3619,0,0,
35877170,true,3623,0,0,
35880089,true,3218,0,0,
36013814,true,3392,0,0,
36110684,true,2405,0,0,
36345590,true,3615,0,0,
36372814,true,2975,0,0,
36490143,true,3340,0,0,
36517313,true,3579,0,0,
36624804,true,2794,0,0,
36762019,true,3510,0,0,
36892410,true,2073,0,0,
36939917,true,3616,0,0,
36946449,true,3253,0,0,
37070340,true,1292,0,0,
37197450,true,3351,0,0,
37530408,true,2228,0,0,
37580772,true,2606,0,0,
37663921,true,2691,0,0,
37804394,true,3595,0,0,
38338692,true,3030,0,0,
38341781,true,3582,0,0,
38463072,true,1331,0,0,
38783099,true,2581,0,0,
39222511,true,3560,0,0,
39230948,true,3590,0,0,
39234951,true,2517,0,0,
39439951,true,3536,0,0,
39618235,true,2586,0,0,
39671122,true,2840,0,0,
39681803,true,2105,0,0,
39686450,true,2448,0,0,
39774017,true,3602,0,0,
39845442,true,3582,0,0,
39925692,true,3595,0,0,
40100342,true,2584,0,0,
40103500,true,3574,0,0,
40392695,true,3520,0,0,
40451869,true,2248,0,0,
40494047,true,2355,0,0,
40534951,true,2166,0,0,
40677262,true,2333,0,0,
40726115,true,2362,0,0,
41077105,true,2958,0,0,
41083910,true,3271,0,0,
41093498,true,1954,0,0,
41119131,true,3276,0,0,
41144716,true,2935,0,0,
41177374,true,2233,0,0,
41295048,true,3561,0,0,
41360991,true,3578,0,0,
41432446,true,2717,0,0,
41599772,true,3569,0,0,
41900053,true,3558,0,0,
41997303,true,3218,0,0,
42044906,true,3563,0,0,
42374921,true,3548,0,0,
42506714,true,3265,0,0,
42589440,true,2165,0,0,
42648992,true,2615,0,0,
42667991,true,2179,0,0,
42671030,true,2402,0,0,
42687196,true,3259,0,0,
42704504,true,3312,0,0,
42815772,true,3325,0,0,
43370113,true,3436,0,0,
43525474,true,3098,0,0,
43585547,true,2482,0,0,
43608525,true,3209,0,0,
43856294,true,3498,0,0,
44764833,true,3542,0,0,
44866580,true,1985,0,0,
44985737,true,1994,0,0,
45047587,true,2578,0,0,
45342773,true,2868,0,0,
45387947,true,2709,0,0,
45395148,true,3154,0,0,
45496468,true,2928,0,0,
45499567,true,2456,0,0,
45529243,true,2556,0,0,
45569143,true,2997,0,0,
45585790,true,2405,0,0,
45671942,true,1954,0,0,
45792607,true,3514,0,0,
45890233,true,1511,0,0,
45975496,true,3508,0,0,
46136643,true,3527,0,0,
46160332,true,1508,0,0,
46357364,true,2864,0,0,
46473860,true,1549,0,0,
46621075,true,2453,0,0,
46640381,true,3418,0,0,
46692555,true,2311,0,0,
46854651,true,3518,0,0,
46911033,true,3496,0,0,
46964992,true,2659,0,0,
47125192,true,3377,0,0,
47467330,true,2497,0,0,
47580450,true,2189,0,0,
47920551,true,2411,0,0,
48073704,true,2103,0,0,
48090800,true,2851,0,0,
48194724,true,1630,0,0,
48242833,true,3496,0,0,
48330762,true,2276,0,0,
48554991,true,2221,0,0,
48598844,true,3325,0,0,
48600187,true,2345,0,0,
48666378,true,2693,0,0,
49019837,true,2514,0,0,
49068215,true,3313,0,0,
49331865,true,2596,0,0,
49423896,true,3480,0,0,
49480576,true,2988,0,0,
49815862,true,3322,0,0,
49850828,true,2990,0,0,
49878241,true,1960,0,0,
49916080,true,2095,0,0,
50046135,true,3452,0,0,
50100689,true,3073,0,0,
50393653,true,3466,0,0,
50658705,true,1813,0,0,
50679189,true,3437,0,0,
50725594,true,1470,0,0,
50884171,true,2595,0,0,
51239150,true,3323,0,0,
51416094,true,1982,0,0,
51508411,true,3446,0,0,
51790334,true,2608,0,0,
51885311,true,3441,0,0,
52108855,true,3427,0,0,
52296044,true,3297,0,0,
52309277,true,2832,0,0,
52347599,true,2686,0,0,
52547830,true,3446,0,0,
52695146,true,3197,0,0,
52846636,true,3364,0,0,
52856310,true,2827,0,0,
53025541,true,2880,0,0,
53153293,true,2770,0,0,
53195002,true,1728,0,0,
53393720,true,2472,0,0,
53454109,true,2623,0,0,
53684639,true,3383,0,0,
53808299,true,1449,0,0,
54391982,true,2759,0,0,
55674119,true,2237,0,0,
55743225,true,3037,0,0,
56014099,true,2914,0,0,
56170557,true,3319,0,0,
56179378,true,2043,0,0,
56236881,true,2392,0,0,
56349256,true,2190,0,0,
56470016,true,2738,0,0,
56528258,true,2578,0,0,
56573811,true,1373,0,0,
56796487,true,3381,0,0,
56876031,true,2295,0,0,
57133876,true,3246,0,0,
57137320,true,1991,0,0,
57769991,true,3404,0,0,
58012780,true,2032,0,0,
58016126,true,1388,0,0,
58309097,true,1996,0,0,
58709682,true,3354,0,0,
58756297,true,2277,0,0,
58760491,true,3400,0,0,
58793477,true,3204,0,0,
58877960,true,2654,0,0,
59138020,true,3232,0,0,
59612353,true,2825,0,0,
59664105,true,1731,0,0,
59724629,true,3323,0,0,
59858355,true,3361,0,0,
60709250,true,3324,0,0,
60712748,true,3344,0,0,
61098012,true,1469,0,0,
61417977,true,3339,0,0,
61506911,true,3349,0,0,
61783281,true,2833,0,0,
62055673,true,2759,0,0,
62088260,true,2524,0,0,
62098133,true,2518,0,0,
62105827,true,2536,0,0,
62139339,true,1434,0,0,
62297614,true,3118,0,0,
62571313,true,1735,0,0,
62614252,true,2713,0,0,
62747694,true,2248,0,0,
62806514,true,1394,0,0,
62819516,true,3327,0,0,
62952853,true,2145,0,0,
63232479,true,1937,0,0,
63298493,true,2722,0,0,
63577664,true,1942,0,0,
63847294,true,2837,0,0,
63897670,true,1668,0,0,
63951654,true,2872,0,0,
64132839,true,3285,0,0,
64166708,true,3133,0,0,
64199234,true,3342,0,0,
64267999,true,3304,0,0,
64795600,true,3214,0,0,
64843165,true,2793,0,0,
65005808,true,3340,0,0,
65063783,true,1676,0,0,
65129667,true,1386,0,0,
65230566,true,2180,0,0,
65801170,true,2222,0,0,
65924455,true,3018,0,0,
66060971,true,2875,0,0,
66576238,true,3321,0,0,
66598123,true,3337,0,0,
66701551,true,2250,0,0,
66875618,true,3292,0,0,
67792255,true,2990,0,0,
67864369,true,2105,0,0,
68033159,true,3318,0,0,
68700314,true,2528,0,0,
68815779,true,3122,0,0,
68924778,true,2075,0,0,
69514536,true,2659,0,0,
69593480,true,2593,0,0,
70019260,true,2871,0,0,
70140924,true,3320,0,0,
70462237,true,2412,0,0,
70724549,true,2911,0,0,
70739674,true,2995,0,0,
70921239,true,1747,0,0,
71055664,true,2846,0,0,
71284069,true,1488,0,0,
71553253,true,3130,0,0,
71626260,true,1787,0,0,
72162602,true,3253,0,0,
72257765,true,3188,0,0,
72442040,true,2040,0,0,
72447965,true,3286,0,0,
72471738,true,2785,0,0,
72688639,true,3267,0,0,
72815159,true,3242,0,0,
73370091,true,3302,0,0,
73752556,true,1554,0,0,
74075195,true,3254,0,0,
74151633,true,3117,0,0,
74499481,true,1934,0,0,
74558752,true,3005,0,0,
74864800,true,3092,0,0,
75049576,true,3283,0,0,
75327580,true,3275,0,0,
75531056,true,3284,0,0,
75616073,true,2305,0,0,
75776324,true,3202,0,0,
76340603,true,2862,0,0,
76628529,true,2934,0,0,
77781707,true,2962,0,0,
77964725,true,1828,0,0,
78585728,true,1704,0,0,
78831560,true,2776,0,0,
79255369,true,3250,0,0,
79882296,true,3260,0,0,
79950390,true,2246,0,0,
80069135,true,3257,0,0,
80424192,true,3266,0,0,
80625117,true,2511,0,0,
80640615,true,3233,0,0,
80675177,true,3263,0,0,
80735678,true,2612,0,0,
80861390,true,2973,0,0,
81229283,true,1479,0,0,
81586679,true,1792,0,0,
81657547,true,2505,0,0,
82047662,true,3169,0,0,
82152793,true,1990,0,0,
82238994,true,3077,0,0,
82299810,true,3226,0,0,
82324046,true,1713,0,0,
83068676,true,2531,0,0,
83537099,true,2193,0,0,
83693578,true,3165,0,0,
83732173,true,2426,0,0,
84192909,true,2971,0,0,
84637557,true,2114,0,0,
84748525,true,3227,0,0,
84862652,true,1747,0,0,
85092590,true,3195,0,0,
85121221,true,2463,0,0,
86266053,true,2427,0,0,
86478533,true,2189,0,0,
86638979,true,2481,0,0,
86679881,true,3194,0,0,
86857088,true,3174,0,0,
86873653,true,2461,0,0,
87210974,true,3113,0,0,
87250324,true,3235,0,0,
87442687,true,3219,0,0,
87479236,true,3221,0,0,
87490495,true,2657,0,0,
88135942,true,3052,0,0,
88243579,true,1913,0,0,
88420609,true,2540,0,0,
88512580,true,2654,0,0,
88547701,true,2888,0,0,
88861479,true,2106,0,0,
89530421,true,3122,0,0,
89569108,true,3076,0,0,
89832295,true,2680,0,0,
89979907,true,2018,0,0,
90265785,true,2427,0,0,
90424009,true,3102,0,0,
90799881,true,2500,0,0,
90945826,true,2379,0,0,
91074978,true,2959,0,0,
91535749,true,2097,0,0,
91694633,true,2627,0,0,
91830805,true,2024,0,0,
92393471,true,3052,0,0,
92418918,true,2450,0,0,
93036249,true,3187,0,0,
93113247,true,3147,0,0,
93345169,true,2785,0,0,
93877531,true,1957,0,0,
94152974,true,2354,0,0,
94186853,true,2873,0,0,
95162612,true,3004,0,0,
95278835,true,1431,0,0,
95521720,true,2215,0,0,
95631946,true,2924,0,0,
95822954,true,2847,0,0,
95988097,true,2160,0,0,
96271287,true,3172,0,0,
96302855,true,1929,0,0,
96511249,true,1401,0,0,
96635414,true,2319,0,0,
96707980,true,2879,0,0,
96841510,true,2486,0,0,
97356669,true,2148,0,0,
97457092,true,2152,0,0,
97545636,true,2911,0,0,
98132816,true,1994,0,0,
98716346,true,2230,0,0,
98777807,true,3130,0,0,
98791830,true,2889,0,0,
99044557,true,2265,0,0,
99097857,true,2064,0,0,
99506045,true,2491,0,0,
99725666,true,1979,0,0,
100140151,true,2660,0,0,
100326806,true,2490,0,0,
100464004,true,2965,0,0,
100464288,true,2246,0,0,
101017638,true,3141,0,0,
101104755,true,3057,0,0,
101194435,true,2357,0,0,
101459300,true,1729,0,0,
101535706,true,2279,0,0,
101639696,true,3141,0,0,
101730283,true,2371,0,0,
101867277,true,3131,0,0,
102173017,true,1785,0,0,
102705509,true,1787,0,0,
103469630,true,3092,0,0,
103553046,true,3124,0,0,
103572634,true,3049,0,0,
103647871,true,2271,0,0,
103692585,true,3117,0,0,
103840775,true,3021,0,0,
104490446,true,2934,0,0,
105255156,true,2263,0,0,
105408062,true,3052,0,0,
105481069,true,1671,0,0,
105573256,true,3012,0,0,
105998272,true,3094,0,0,
106026967,true,2983,0,0,
106260702,true,3074,0,0,
106267930,true,2133,0,0,
106578060,true,2811,0,0,
107288253,true,2279,0,0,
108005660,true,2119,0,0,
108448657,true,1694,0,0,
108814170,true,2608,0,0,
108955684,true,2940,0,0,
109876762,true,3053,0,0,
110464754,true,2107,0,0,
111816177,true,2441,0,0,
112381310,true,2978,0,0,
113091880,true,1710,0,0,
113215550,true,2345,0,0,
113242985,true,1819,0,0,
113591223,true,2975,0,0,
114009068,true,2547,0,0,
114523144,true,2306,0,0,
115174454,true,2646,0,0,
115206302,true,2218,0,0,
115768053,true,2667,0,0,
115884978,true,3012,0,0,
115907658,true,1747,0,0,
115946665,true,2101,0,0,
116235208,true,2141,0,0,
116479467,true,3013,0,0,
116666085,true,2163,0,0,
116812394,true,2496,0,0,
116957800,true,2853,0,0,
118508670,true,2914,0,0,
118541510,true,3025,0,0,
118883573,true,3007,0,0,
118945078,true,3014,0,0,
119024407,true,3008,0,0,
119133613,true,3015,0,0,
119788713,true,2909,0,0,
119949706,true,2555,0,0,
120138490,true,1440,0,0,
120398581,true,2980,0,0,
121246398,true,2987,0,0,
122036211,true,2989,0,0,
122062923,true,2976,0,0,
122071753,true,2995,0,0,
122389443,true,2970,0,0,
122504188,true,2951,0,0,
122796983,true,2978,0,0,
123163427,true,2580,0,0,
123392782,true,2965,0,0,
123603600,true,2168,0,0,
123852980,true,2954,0,0,
123923734,true,2194,0,0,
124236738,true,2942,0,0,
124415621,true,2973,0,0,
125519764,true,2970,0,0,
125848147,true,2470,0,0,
125998987,true,2924,0,0,
126138928,true,2470,0,0,
127032368,true,2477,0,0,
127146676,true,2952,0,0,
127654938,true,2637,0,0,
128083363,true,2944,0,0,
128116843,true,2952,0,0,
128119569,true,2956,0,0,
128351530,true,2954,0,0,
128945812,true,2143,0,0,
129280758,true,1688,0,0,
129380714,true,1986,0,0,
129432549,true,2280,0,0,
129583121,true,2475,0,0,
129674043,true,2929,0,0,
129770901,true,1791,0,0,
129989222,true,2935,0,0,
130402631,true,2866,0,0,
130723111,true,1809,0,0,
131458895,true,2886,0,0,
131877141,true,2928,0,0,
132019649,true,2930,0,0,
132041285,true,1950,0,0,
132186836,true,2829,0,0,
132398218,true,2201,0,0,
132743140,true,2783,0,0,
133085267,true,2920,0,0,
133264787,true,2223,0,0,
133417034,true,2912,0,0,
133513514,true,2914,0,0,
133712344,true,2330,0,0,
134482995,true,2901,0,0,
135079397,true,2716,0,0,
135486083,true,2900,0,0,
136562176,true,2906,0,0,
136891295,true,2858,0,0,
136910746,true,2891,0,0,
137226755,true,2880,0,0,
137313530,true,2897,0,0,
137991811,true,2884,0,0,
138389003,true,2129,0,0,
138456419,true,2107,0,0,
138890572,true,2283,0,0,
138932926,true,2856,0,0,
139078310,true,2882,0,0,
140425948,true,2034,0,0,
140564891,true,2470,0,0,
142371970,true,2328,0,0,
143702110,true,2176,0,0,
143776846,true,2831,0,0,
143885714,true,2748,0,0,
144225005,true,2814,0,0,
144566924,true,2813,0,0,
144848485,true,2856,0,0,
145932555,true,1377,0,0,
145945558,true,2826,0,0,
146068168,true,1469,0,0,
146246629,true,2270,0,0,
146267347,true,1414,0,0,
146917637,true,2830,0,0,
146932052,true,2415,0,0,
147197555,true,1420,0,0,
147262098,true,1809,0,0,
147307976,true,2813,0,0,
147333430,true,2546,0,0,
147400872,true,2351,0,0,
147647876,true,2540,0,0,
148278791,true,2777,0,0,
148315489,true,2734,0,0,
148720255,true,2810,0,0,
148919487,true,1304,0,0,
149107378,true,2824,0,0,
149620956,true,2270,0,0,
149810826,true,2145,0,0,
150433612,true,2445,0,0,
150545454,true,2563,0,0,
150662672,true,1747,0,0,
150722178,true,2291,0,0,
151046242,true,2801,0,0,
151284276,true,2142,0,0,
151358145,true,2776,0,0,
151865812,true,2771,0,0,
151888238,true,2756,0,0,
151987301,true,2798,0,0,
153496416,true,2776,0,0,
153658211,true,2108,0,0,
154010280,true,1976,0,0,
154077755,true,2717,0,0,
154473416,true,2531,0,0,
155205098,true,2770,0,0,
155786874,true,2156,0,0,
155791747,true,2221,0,0,
155814934,true,2313,0,0,
156046558,true,2463,0,0,
156213282,true,2767,0,0,
156314830,true,2765,0,0,
156412952,true,2081,0,0,
156552347,true,2021,0,0,
157644828,true,2577,0,0,
157669475,true,2754,0,0,
158014092,true,2595,0,0,
158151263,true,1511,0,0,
158431389,true,2341,0,0,
158583764,true,2509,0,0,
158688230,true,2140,0,0,
159275740,true,1811,0,0,
159603007,true,2732,0,0,
160037121,true,2655,0,0,
160283585,true,2725,0,0,
160545973,true,2671,0,0,
160617542,true,2415,0,0,
160821265,true,1754,0,0,
161112787,true,2714,0,0,
161438581,true,2101,0,0,
161525311,true,2728,0,0,
161792772,true,2620,0,0,
162080060,true,2684,0,0,
162258655,true,2311,0,0,
162261801,true,2695,0,0,
162378065,true,2711,0,0,
162819302,true,1529,0,0,
163146855,true,2710,0,0,
163284016,true,2345,0,0,
163447033,true,2295,0,0,
163591573,true,2115,0,0,
163610382,true,2708,0,0,
163829916,true,2484,0,0,
164600208,true,2596,0,0,
165077669,true,2652,0,0,
165214661,true,2210,0,0,
165403641,true,2698,0,0,
165761192,true,2707,0,0,
165950424,true,2206,0,0,
166052942,true,2520,0,0,
166176451,true,2573,0,0,
166631548,true,2669,0,0,
