message_reaction_id,message_id,message_date,message_datetime,channel_name,reaction_name,reaction_name_normalised,reaction_user,extracted_datetime
a728c51b9f374108dba940a96a2cb932,93550d27-d6cc-4178-9b02-fd7fa5f5a4eb,2025-11-23,2025-11-23 16:03:01,cats,"""pray""","""pray""","""U6P582A60""",2025-11-23 16:30:43
68a6768b2b130754bab14e0f790e8a21,93550d27-d6cc-4178-9b02-fd7fa5f5a4eb,2025-11-23,2025-11-23 16:03:01,cats,"""pray""","""pray""","""ULWL32B29""",2025-11-23 16:30:43
a32dda00a1481b1aac39b77cf5c53494,5a8f1b95-fff4-452d-9e3f-140ea8ad6f23,2025-05-04,2025-05-04 22:19:42,marketing,"""pray""","""pray""","""UL96240J4""",2025-05-04 23:17:28
9e989f026fa5d6d1da6a51525b76a593,a66f9ac0-1bd4-4d12-826f-f8e1988b502a,2025-11-19,2025-11-19 15:52:39,marketing,"""raised_hands""","""raised_hands""","""UL96240J4""",2025-11-19 15:55:25
5394fa09f77dcda5787169af0fa31c1c,721003d8-86f6-4f9e-acc0-1fa645689152,2024-11-24,2024-11-24 23:22:50,random,"""ty""","""ty""","""UU95TZPYP""",2024-11-24 23:43:10
bbd24abd175f07e6eb104adcf0ca6645,72953848-057e-4fb7-815d-907819180cf0,2025-11-24,2025-11-24 14:50:39,random,"""point_up""","""point_up""","""UU95TZPYP""",2025-11-24 15:23:13
7fdcc464416daf11a864b4a8e3527e76,cefb9a1f-57f5-48d5-b9d8-954bf9902fb5,2025-03-25,2025-03-25 19:01:28,general,"""laugh""","""laugh""","""U1FM88J9J""",2025-03-25 19:17:54
e21d02401170d71249d72cdc05df6a7b,66e856cf-5347-451b-95e8-3ca4709d1a55,2025-03-10,2025-03-10 01:35:40,marketing,"""ty""","""ty""","""U7PX1XVTE""",2025-03-10 02:12:25
79b8e91633aed3d61c27e9454383b8d9,66e856cf-5347-451b-95e8-3ca4709d1a55,2025-03-10,2025-03-10 01:35:40,marketing,"""ty""","""ty""","""UEA8H90WN""",2025-03-10 02:12:25
1474ff8c0050a8e6e06494a4c2808663,11f9259c-7f0d-4615-8d5a-6ad081c66939,2025-03-31,2025-03-31 22:34:19,social,"""ty""","""ty""","""U08ITMEA6""",2025-03-31 22:39:54
60e708f03677852aaca77e201e088d0f,cef7a291-a9b2-472d-9759-55ec60cf2fd9,2025-06-02,2025-06-02 00:37:14,marketing,"""merged""","""merged""","""UK4V3ON2O""",2025-06-02 01:06:06
00e6b25cac80bb6299e3792ac075f5d9,cef7a291-a9b2-472d-9759-55ec60cf2fd9,2025-06-02,2025-06-02 00:37:14,marketing,"""merged""","""merged""","""U3U77Y17K""",2025-06-02 01:06:06
d4fb4013fc5695be2418e0a160d96b6b,cef7a291-a9b2-472d-9759-55ec60cf2fd9,2025-06-02,2025-06-02 00:37:14,marketing,"""merged""","""merged""","""UJ65P6F44""",2025-06-02 01:06:06
67761b56f2c944221ed90bb1545bb2ad,cef7a291-a9b2-472d-9759-55ec60cf2fd9,2025-06-02,2025-06-02 00:37:14,marketing,"""merged""","""merged""","""UP9T7VJBF""",2025-06-02 01:06:06
155632924c1effe8f46ba0909e327fab,cef7a291-a9b2-472d-9759-55ec60cf2fd9,2025-06-02,2025-06-02 00:37:14,marketing,"""merged""","""merged""","""UB9LLF16J""",2025-06-02 01:06:06
587cb03ae0c424af2ecb2235fa563ab2,cef7a291-a9b2-472d-9759-55ec60cf2fd9,2025-06-02,2025-06-02 00:37:14,marketing,"""merged""","""merged""","""UB51ZBPGJ""",2025-06-02 01:06:06
c482ba48f3a2ade1bda0f5d481227beb,cef7a291-a9b2-472d-9759-55ec60cf2fd9,2025-06-02,2025-06-02 00:37:14,marketing,"""merged""","""merged""","""U85PB3J63""",2025-06-02 01:06:06
56581c828e4bd9e510e5c789e759dc6b,cef7a291-a9b2-472d-9759-55ec60cf2fd9,2025-06-02,2025-06-02 00:37:14,marketing,"""merged""","""merged""","""U378U76S4""",2025-06-02 01:06:06
1635fa8439bce008fec652a18e3893fe,cef7a291-a9b2-472d-9759-55ec60cf2fd9,2025-06-02,2025-06-02 00:37:14,marketing,"""merged""","""merged""","""UWW10VL06""",2025-06-02 01:06:06
4e775cbd13d48e1ed05718e906f06b83,cef7a291-a9b2-472d-9759-55ec60cf2fd9,2025-06-02,2025-06-02 00:37:14,marketing,"""merged""","""merged""","""U0381889F""",2025-06-02 01:06:06
55e93f2992bd825710ea3d1501d56a55,5ef426fa-c2f7-42f4-b775-3b12aafe6f65,2024-09-12,2024-09-12 02:30:24,cats,"""approved""","""approved""","""U306GEBY8""",2024-09-12 03:21:48
bdb7b4254a6411a61dbcd8071e8a3f35,2129be7e-e292-4d89-a864-f88bc6566e03,2025-08-24,2025-08-24 16:50:23,marketing,"""point_up""","""point_up""","""U306GEBY8""",2025-08-24 17:35:26
ecea029ff3ae35bff729c506a1494fd3,bcfe8578-8ec5-4076-9ebe-28528365a262,2024-11-23,2024-11-23 01:38:43,social,"""merged""","""merged""","""UN979RN92""",2024-11-23 02:25:17
5e3ccb9352a9487ac9c41c2b3e28c2aa,bcfe8578-8ec5-4076-9ebe-28528365a262,2024-11-23,2024-11-23 01:38:43,social,"""merged""","""merged""","""U1FM88J9J""",2024-11-23 02:25:17
6aa5d44de7ad0918bddf81c3c47a0542,bcfe8578-8ec5-4076-9ebe-28528365a262,2024-11-23,2024-11-23 01:38:43,social,"""merged""","""merged""","""UO513ARUP""",2024-11-23 02:25:17
3ba51c16c69b29d52b91ba301a04830c,bcfe8578-8ec5-4076-9ebe-28528365a262,2024-11-23,2024-11-23 01:38:43,social,"""merged""","""merged""","""U0D6182AR""",2024-11-23 02:25:17
5c2848bd93ee569172a20aa607c3a79f,f31572b0-daff-42b0-a63e-117b9d61e343,2024-09-18,2024-09-18 03:33:32,cats,"""this""","""this""","""U3TE14ET2""",2024-09-18 03:48:32
206bad94fc1ad38c673d1f8cf6cd6c10,f31572b0-daff-42b0-a63e-117b9d61e343,2024-09-18,2024-09-18 03:33:32,cats,"""this""","""this""","""UORS33I12""",2024-09-18 03:48:32
7c8365db95e4006c2f204d0293df9b67,46865cac-1fc7-4c1c-833a-d5e74ed30923,2025-05-22,2025-05-22 04:18:36,cats,"""raised_hands""","""raised_hands""","""U0381889F""",2025-05-22 04:37:35
96dfae1e6fa9364fff68a8dd786364b5,46865cac-1fc7-4c1c-833a-d5e74ed30923,2025-05-22,2025-05-22 04:18:36,cats,"""raised_hands""","""raised_hands""","""UEA8H90WN""",2025-05-22 04:37:35
4c4a0a27ad25f02bdea10b184dfaa339,46865cac-1fc7-4c1c-833a-d5e74ed30923,2025-05-22,2025-05-22 04:18:36,cats,"""raised_hands""","""raised_hands""","""UHGL04640""",2025-05-22 04:37:35
3d91c4439f5880e7b0471c051c4a3d2b,5ef426fa-c2f7-42f4-b775-3b12aafe6f65,2024-09-12,2024-09-12 02:30:24,cats,"""raised_hands""","""raised_hands""","""UEZMYV74R""",2024-09-12 03:21:48
2d2f0ecb20fad6c4f0a6c9f803da90a1,f0f60d68-d642-4b54-86d7-79ff659cceb1,2024-08-17,2024-08-17 22:10:57,cats,"""ty""","""ty""","""UFF1HYHJ2""",2024-08-17 22:58:56
1fef2e3b810b74628bd126429adc6f88,f161521f-2172-4147-b816-380e3ac03c02,2025-07-15,2025-07-15 22:50:39,social,"""approved""","""approved""","""UFF1HYHJ2""",2025-07-15 23:03:39
a91765a6192610a4dc45aca1128363c8,ebbf0a43-42cd-4a9b-89e3-0daeec467c3f,2024-10-17,2024-10-17 00:35:16,engineering,"""merged""","""merged""","""UV4M04Y17""",2024-10-17 01:23:08
64b2c7bfd37b965cefefda5ad0774fdd,ebbf0a43-42cd-4a9b-89e3-0daeec467c3f,2024-10-17,2024-10-17 00:35:16,engineering,"""merged""","""merged""","""U3O3NUM10""",2024-10-17 01:23:08
5f9465d0c9cfc439d5032a3c3c5b3ddc,ebbf0a43-42cd-4a9b-89e3-0daeec467c3f,2024-10-17,2024-10-17 00:35:16,engineering,"""merged""","""merged""","""UU95TZPYP""",2024-10-17 01:23:08
88267375e4d0f073cff22fe6eb4c494d,deba6c3d-b7b8-43d0-bbfc-742c815d9975,2024-06-18,2024-06-18 17:01:12,general,"""laugh""","""laugh""","""ULAN263E4""",2024-06-18 17:47:48
65f7cac24db8cb151b075bcca565e49b,513adecc-41a0-4f3c-93e4-dde57aca0482,2025-06-18,2025-06-18 01:05:33,random,"""laugh""","""laugh""","""ULAN263E4""",2025-06-18 01:28:17
e24d756dfb09074e37bb231ff776a8a1,9119a272-e70d-4018-b3f6-01f142a90382,2025-05-03,2025-05-03 04:36:45,cats,"""merged""","""merged""","""UL92954KA""",2025-05-03 05:08:47
aecbb69d5861e9d3cf4af13748a342a3,9119a272-e70d-4018-b3f6-01f142a90382,2025-05-03,2025-05-03 04:36:45,cats,"""merged""","""merged""","""UZ271WU40""",2025-05-03 05:08:47
1b16863d9b5c8d98950be32d8115a9bd,9119a272-e70d-4018-b3f6-01f142a90382,2025-05-03,2025-05-03 04:36:45,cats,"""merged""","""merged""","""UWW10VL06""",2025-05-03 05:08:47
aec1040e775237358c34c33a0ea46341,9119a272-e70d-4018-b3f6-01f142a90382,2025-05-03,2025-05-03 04:36:45,cats,"""merged""","""merged""","""UL2989703""",2025-05-03 05:08:47
47fe5c763feeee8352f73976b88830ab,9119a272-e70d-4018-b3f6-01f142a90382,2025-05-03,2025-05-03 04:36:45,cats,"""merged""","""merged""","""UWBXBIUB7""",2025-05-03 05:08:47
72d36b49dcc3784b6f3719d7fa8a7504,72953848-057e-4fb7-815d-907819180cf0,2025-11-24,2025-11-24 14:50:39,random,"""white_check_mark""","""white_check_mark""","""UV77JEL7Q""",2025-11-24 15:23:13
d24ed1a16384fdb219e9ef7d298d244f,72953848-057e-4fb7-815d-907819180cf0,2025-11-24,2025-11-24 14:50:39,random,"""white_check_mark""","""white_check_mark""","""U6P582A60""",2025-11-24 15:23:13
cb4a9319503bbcfc5205625894450661,991ce120-042d-4250-b20b-45a39be111ff,2024-09-19,2024-09-19 00:46:03,general,"""approved""","""approved""","""ULWL32B29""",2024-09-19 01:33:30
2dab13cc5f4a609f8a93bcf5babd689b,991ce120-042d-4250-b20b-45a39be111ff,2024-09-19,2024-09-19 00:46:03,general,"""approved""","""approved""","""U81OT695K""",2024-09-19 01:33:30
3a311efcadc9d46d06b5ccceb447909d,991ce120-042d-4250-b20b-45a39be111ff,2024-09-19,2024-09-19 00:46:03,general,"""approved""","""approved""","""UNY6WDI60""",2024-09-19 01:33:30
5df4b432459ca0ea21161e1113987c07,991ce120-042d-4250-b20b-45a39be111ff,2024-09-19,2024-09-19 00:46:03,general,"""approved""","""approved""","""UQSF747QR""",2024-09-19 01:33:30
69baa7fc55efe1f8703b7126920436d5,991ce120-042d-4250-b20b-45a39be111ff,2024-09-19,2024-09-19 00:46:03,general,"""approved""","""approved""","""UEZMYV74R""",2024-09-19 01:33:30
b12f4fc3398e3e7358a1fc5e4d8caa95,991ce120-042d-4250-b20b-45a39be111ff,2024-09-19,2024-09-19 00:46:03,general,"""approved""","""approved""","""U0EIW7DOX""",2024-09-19 01:33:30
acb322599604ef19b9c5dd2a5c4813e5,991ce120-042d-4250-b20b-45a39be111ff,2024-09-19,2024-09-19 00:46:03,general,"""approved""","""approved""","""U378U76S4""",2024-09-19 01:33:30
d2e04cab764c2d6fc77eeadc480e62d7,e4c076fd-fc3e-4170-ab22-bd5f05a445b3,2025-01-16,2025-01-16 01:32:55,cats,"""merged""","""merged""","""UKVN1ZI1Z""",2025-01-16 02:07:32
db38f15135ed3031362889dba93a18d5,a66f9ac0-1bd4-4d12-826f-f8e1988b502a,2025-11-19,2025-11-19 15:52:39,marketing,"""pray""","""pray""","""UKVN1ZI1Z""",2025-11-19 15:55:25
b7cf0a0992ef3b67384fd4f5e6b2802f,f161521f-2172-4147-b816-380e3ac03c02,2025-07-15,2025-07-15 22:50:39,social,"""laugh""","""laugh""","""UN979RN92""",2025-07-15 23:03:39
66f005c0448501054ed69ee44e8e9b33,e7860277-4eed-47f3-8425-58a7d36aad8f,2024-10-15,2024-10-15 19:27:37,cats,"""pray""","""pray""","""UIX8TSI0Y""",2024-10-15 20:12:17
f4ce2bd2071fa3cf0b85594330cd70bd,111920bb-15fc-4e17-b34e-a95d01653950,2024-11-12,2024-11-12 19:33:38,general,"""point_up""","""point_up""","""UB51ZBPGJ""",2024-11-12 19:43:12
d7a0c08b9845d089885c91438a66ef28,111920bb-15fc-4e17-b34e-a95d01653950,2024-11-12,2024-11-12 19:33:38,general,"""point_up""","""point_up""","""UU6K92DUR""",2024-11-12 19:43:12
a4193ff838e57009029019e41b5f51e2,8a976bf4-5da3-43f0-aba9-bb477afc727a,2025-03-22,2025-03-22 02:08:18,marketing,"""raised_hands""","""raised_hands""","""USI1BH3K3""",2025-03-22 02:33:23
d6073aeb7953b232e4364a980cb0b212,82e710eb-abbc-450c-b8a9-e341d5b063a7,2024-10-10,2024-10-10 16:14:26,engineering,"""white_check_mark""","""white_check_mark""","""USI1BH3K3""",2024-10-10 16:51:11
371e8017b6c353a9ca2271435af168a5,6c6d6992-ba32-450a-a93f-6732222cd679,2025-06-27,2025-06-27 14:11:26,marketing,"""approved""","""approved""","""U2XQ3JJAN""",2025-06-27 14:51:19
788a691ca08bbe6f05376874bfe30117,6c6d6992-ba32-450a-a93f-6732222cd679,2025-06-27,2025-06-27 14:11:26,marketing,"""approved""","""approved""","""U0KG42Q0P""",2025-06-27 14:51:19
79677a49a8c5c6d608acac84df49611e,6c6d6992-ba32-450a-a93f-6732222cd679,2025-06-27,2025-06-27 14:11:26,marketing,"""approved""","""approved""","""U3O3NUM10""",2025-06-27 14:51:19
36af5c9fd8713999642069d527f37536,9b545a72-f1bf-46f8-a150-1270a7f21fa0,2025-06-08,2025-06-08 09:26:21,random,"""ty""","""ty""","""U84A3Q05B""",2025-06-08 10:09:45
895a3e44cd7f86a1eb07f86ff954295e,1a1f21bf-d5d8-45c2-9a0f-a10d8adb6955,2024-12-21,2024-12-21 16:16:59,random,"""laugh""","""laugh""","""UNS22LGIY""",2024-12-21 17:13:09
8ea41fd5cf9ea8bac62956e4d947ce29,4dc66162-5aad-4d7f-9535-dcc2752b3296,2025-11-07,2025-11-07 18:40:55,general,"""point_up""","""point_up""","""UF39WLXAT""",2025-11-07 19:35:37
1a9567ae3585ee495d3a1bcd63d7874f,4dc66162-5aad-4d7f-9535-dcc2752b3296,2025-11-07,2025-11-07 18:40:55,general,"""point_up""","""point_up""","""U24SJD0U3""",2025-11-07 19:35:37
f5708993db1975e6ff5b104fead68d2a,4dc66162-5aad-4d7f-9535-dcc2752b3296,2025-11-07,2025-11-07 18:40:55,general,"""point_up""","""point_up""","""U0GBC0N90""",2025-11-07 19:35:37
1ce748b8df9e48990f03735ceb334be1,4dc66162-5aad-4d7f-9535-dcc2752b3296,2025-11-07,2025-11-07 18:40:55,general,"""point_up""","""point_up""","""UYJ494VWS""",2025-11-07 19:35:37
cadfc569cabf73a428ceeb05da9817f8,721003d8-86f6-4f9e-acc0-1fa645689152,2024-11-24,2024-11-24 23:22:50,random,"""pray""","""pray""","""U2QXC4ZNG""",2024-11-24 23:43:10
13582acfc83f76ac2c5d2bd96900c0f8,721003d8-86f6-4f9e-acc0-1fa645689152,2024-11-24,2024-11-24 23:22:50,random,"""pray""","""pray""","""UOBK5OFZ0""",2024-11-24 23:43:10
b53d33a821815466afe7a13a3576e48f,f0f60d68-d642-4b54-86d7-79ff659cceb1,2024-08-17,2024-08-17 22:10:57,cats,"""this""","""this""","""ULWL32B29""",2024-08-17 22:58:56
9548cc45e5875c4041c70e2cddb5eb03,f0f60d68-d642-4b54-86d7-79ff659cceb1,2024-08-17,2024-08-17 22:10:57,cats,"""this""","""this""","""U0EIW7DOX""",2024-08-17 22:58:56
c2d5c6d07f15ea9f20a161eafc9b9afa,588f8ea0-bb97-49d0-9844-fd2261fec631,2024-08-01,2024-08-01 12:46:19,random,"""this""","""this""","""UH749DC04""",2024-08-01 13:06:07
b45d8c18bba8908d9f814335073a8e33,588f8ea0-bb97-49d0-9844-fd2261fec631,2024-08-01,2024-08-01 12:46:19,random,"""this""","""this""","""UNNH8IW78""",2024-08-01 13:06:07
d3ef440d42ae5307620e1aa31a1a2307,588f8ea0-bb97-49d0-9844-fd2261fec631,2024-08-01,2024-08-01 12:46:19,random,"""this""","""this""","""U34AX16M0""",2024-08-01 13:06:07
733990f94c6d9158c7f8d1bc49f938b5,588f8ea0-bb97-49d0-9844-fd2261fec631,2024-08-01,2024-08-01 12:46:19,random,"""this""","""this""","""ULAN263E4""",2024-08-01 13:06:07
6b9f1bc13de8655eb07ff77e20ee85cf,405ab74d-d3b8-4313-8ad2-566e9e801735,2024-11-02,2024-11-02 00:06:36,cats,"""ty""","""ty""","""U3GY5K9EQ""",2024-11-02 00:16:32
99fa0254f6b72c8b9bd0d1af559016bc,405ab74d-d3b8-4313-8ad2-566e9e801735,2024-11-02,2024-11-02 00:06:36,cats,"""ty""","""ty""","""U0D6182AR""",2024-11-02 00:16:32
1c2587041c8c8db96e9e1b17018846f6,45e93938-a05d-4f50-b7bc-bd9c7e17b75a,2025-06-20,2025-06-20 06:16:45,general,"""raised_hands""","""raised_hands""","""U0D6182AR""",2025-06-20 06:29:30
6905c2572cef396561b132c47b267f67,a7e2d8d1-96f0-4b52-9628-579cb930be9a,2024-06-07,2024-06-07 09:24:21,random,"""laugh""","""laugh""","""U9YFOYM78""",2024-06-07 09:58:18
9076643d939ebb00e0a151dcaa0a8d00,a7e2d8d1-96f0-4b52-9628-579cb930be9a,2024-06-07,2024-06-07 09:24:21,random,"""laugh""","""laugh""","""UYEP6YY91""",2024-06-07 09:58:18
1d4a658da2919ffe9bf37c752bc545d5,a7e2d8d1-96f0-4b52-9628-579cb930be9a,2024-06-07,2024-06-07 09:24:21,random,"""laugh""","""laugh""","""U0D6182AR""",2024-06-07 09:58:18
2a32ed4fcdb01df0c1fba68df554ec62,cef7a291-a9b2-472d-9759-55ec60cf2fd9,2025-06-02,2025-06-02 00:37:14,marketing,"""this""","""this""","""UB51ZBPGJ""",2025-06-02 01:06:06
816b9deaeb9df83fb037ca4033389c9e,cef7a291-a9b2-472d-9759-55ec60cf2fd9,2025-06-02,2025-06-02 00:37:14,marketing,"""this""","""this""","""U24SJD0U3""",2025-06-02 01:06:06
c18b01210c82977937a0777b16f15396,cef7a291-a9b2-472d-9759-55ec60cf2fd9,2025-06-02,2025-06-02 00:37:14,marketing,"""this""","""this""","""U2QXC4ZNG""",2025-06-02 01:06:06
57be71c369ead672fb6d7f08514d3434,cef7a291-a9b2-472d-9759-55ec60cf2fd9,2025-06-02,2025-06-02 00:37:14,marketing,"""this""","""this""","""U85PB3J63""",2025-06-02 01:06:06
8dbd54d7cad7530a46c2d0bf129b0772,cef7a291-a9b2-472d-9759-55ec60cf2fd9,2025-06-02,2025-06-02 00:37:14,marketing,"""this""","""this""","""U0381889F""",2025-06-02 01:06:06
5251491f7a0edd3b321f398b2a19bdb9,e5c9dc42-a8c5-4e22-a5ea-94e11f1f5585,2025-09-27,2025-09-27 14:57:47,random,"""point_up""","""point_up""","""UH1039P7I""",2025-09-27 15:37:09
572fbf0d853f6cf07f41f02f00dc877c,e5c9dc42-a8c5-4e22-a5ea-94e11f1f5585,2025-09-27,2025-09-27 14:57:47,random,"""point_up""","""point_up""","""U81OT695K""",2025-09-27 15:37:09
41a8a27ec6df3090e4d26088fbd414b9,5ef426fa-c2f7-42f4-b775-3b12aafe6f65,2024-09-12,2024-09-12 02:30:24,cats,"""ty""","""ty""","""UF39WLXAT""",2024-09-12 03:21:48
28817da030f558bf1c3d9a2edcfb5f3c,5ef426fa-c2f7-42f4-b775-3b12aafe6f65,2024-09-12,2024-09-12 02:30:24,cats,"""ty""","""ty""","""UG6UG9470""",2024-09-12 03:21:48
18dee6ef9af2d43c22643c2066b004a4,5ef426fa-c2f7-42f4-b775-3b12aafe6f65,2024-09-12,2024-09-12 02:30:24,cats,"""ty""","""ty""","""UWW10VL06""",2024-09-12 03:21:48
7305d09261ee2502b52b8ea6cc3fc99a,5ef426fa-c2f7-42f4-b775-3b12aafe6f65,2024-09-12,2024-09-12 02:30:24,cats,"""ty""","""ty""","""U2XQ3JJAN""",2024-09-12 03:21:48
b5c56f12a4d918fdd2fcf92f64d6b0a4,5ef426fa-c2f7-42f4-b775-3b12aafe6f65,2024-09-12,2024-09-12 02:30:24,cats,"""ty""","""ty""","""UK839UQ5R""",2024-09-12 03:21:48
a41b73f11708938a780661a9ebbf82d8,111920bb-15fc-4e17-b34e-a95d01653950,2024-11-12,2024-11-12 19:33:38,general,"""this""","""this""","""UNC2V4ZD7""",2024-11-12 19:43:12
b41e5214f5725f3e4d883122158a7606,111920bb-15fc-4e17-b34e-a95d01653950,2024-11-12,2024-11-12 19:33:38,general,"""this""","""this""","""UU6K92DUR""",2024-11-12 19:43:12
26864295c426cd2045e6ced555ae6294,111920bb-15fc-4e17-b34e-a95d01653950,2024-11-12,2024-11-12 19:33:38,general,"""this""","""this""","""UDC0ZA535""",2024-11-12 19:43:12
f77c02a1578824521050d32aba45e6dc,deba6c3d-b7b8-43d0-bbfc-742c815d9975,2024-06-18,2024-06-18 17:01:12,general,"""raised_hands""","""raised_hands""","""U0381889F""",2024-06-18 17:47:48
12111f50f2c0a2fa5df531bc52c716c8,deba6c3d-b7b8-43d0-bbfc-742c815d9975,2024-06-18,2024-06-18 17:01:12,general,"""raised_hands""","""raised_hands""","""UNC2V4ZD7""",2024-06-18 17:47:48
36e3a5819b1d4c59cebc99a3db28e335,66e856cf-5347-451b-95e8-3ca4709d1a55,2025-03-10,2025-03-10 01:35:40,marketing,"""approved""","""approved""","""UK756E555""",2025-03-10 02:12:25
deae0a9f97b0f7b365d50fa6a9277967,66e856cf-5347-451b-95e8-3ca4709d1a55,2025-03-10,2025-03-10 01:35:40,marketing,"""approved""","""approved""","""US3QTX4Z1""",2025-03-10 02:12:25
91574c64f9aa8181d95040d94e1a14f7,c6cb13e9-e2f2-4cf4-9de4-b9ab30d7ebec,2025-01-15,2025-01-15 06:38:18,general,"""white_check_mark""","""white_check_mark""","""U6P582A60""",2025-01-15 07:30:26
9d42ea5095c22ae8d1ed85cace6974bb,3c69b9da-ec83-40db-bdf0-f69f53fe2b1a,2024-09-15,2024-09-15 00:11:58,random,"""ty""","""ty""","""ULRS0HVJ3""",2024-09-15 01:02:40
978df0033ba5a36d6747b817335559bf,3c69b9da-ec83-40db-bdf0-f69f53fe2b1a,2024-09-15,2024-09-15 00:11:58,random,"""ty""","""ty""","""U1FM88J9J""",2024-09-15 01:02:40
9b1969b5ccfe12861e0945efa412561f,01e55e63-6a59-4eff-986b-1616852738cf,2025-06-24,2025-06-24 11:09:16,random,"""ty""","""ty""","""U96N45CL2""",2025-06-24 11:57:04
30c0b88a5c1998afddaa00395bf849dd,01e55e63-6a59-4eff-986b-1616852738cf,2025-06-24,2025-06-24 11:09:16,random,"""ty""","""ty""","""UC3Z15JC3""",2025-06-24 11:57:04
51bdde4b7741edbdc883164edb7d3e79,01e55e63-6a59-4eff-986b-1616852738cf,2025-06-24,2025-06-24 11:09:16,random,"""ty""","""ty""","""UA7M10C0O""",2025-06-24 11:57:04
a1ffcea5caa0230abf2b80b72032e40d,01e55e63-6a59-4eff-986b-1616852738cf,2025-06-24,2025-06-24 11:09:16,random,"""ty""","""ty""","""UG6UG9470""",2025-06-24 11:57:04
8a1c307cafd881fefa7f8da7cb652678,01e55e63-6a59-4eff-986b-1616852738cf,2025-06-24,2025-06-24 11:09:16,random,"""ty""","""ty""","""UPT27H737""",2025-06-24 11:57:04
801062221da004be50dfd37c7681a44c,5ef426fa-c2f7-42f4-b775-3b12aafe6f65,2024-09-12,2024-09-12 02:30:24,cats,"""point_up""","""point_up""","""U8S28EIM6""",2024-09-12 03:21:48
6405f33529c5af8980be88833ab11f27,f161521f-2172-4147-b816-380e3ac03c02,2025-07-15,2025-07-15 22:50:39,social,"""white_check_mark""","""white_check_mark""","""U96N45CL2""",2025-07-15 23:03:39
41757969377fd58bbe15f093fd8b2980,e7860277-4eed-47f3-8425-58a7d36aad8f,2024-10-15,2024-10-15 19:27:37,cats,"""raised_hands""","""raised_hands""","""UPT27H737""",2024-10-15 20:12:17
d0dadb34f00aaf29de946b66ea324e16,e7860277-4eed-47f3-8425-58a7d36aad8f,2024-10-15,2024-10-15 19:27:37,cats,"""approved""","""approved""","""UDC0ZA535""",2024-10-15 20:12:17
2917f81c33c2ea1c683dae7b3e111139,e7860277-4eed-47f3-8425-58a7d36aad8f,2024-10-15,2024-10-15 19:27:37,cats,"""approved""","""approved""","""U9E255NN9""",2024-10-15 20:12:17
083bc0f0b17c8150085c92d9a3b9d554,e7860277-4eed-47f3-8425-58a7d36aad8f,2024-10-15,2024-10-15 19:27:37,cats,"""approved""","""approved""","""U7ZP08017""",2024-10-15 20:12:17
14270e92d4821ac6d82f3a4fe53ca098,9119a272-e70d-4018-b3f6-01f142a90382,2025-05-03,2025-05-03 04:36:45,cats,"""laugh""","""laugh""","""U8S28EIM6""",2025-05-03 05:08:47
8ffb557d46b49c69e3ca9c9f1db1fb31,9119a272-e70d-4018-b3f6-01f142a90382,2025-05-03,2025-05-03 04:36:45,cats,"""laugh""","""laugh""","""U4095YWYD""",2025-05-03 05:08:47
69fc19781277f3add73563b19445bbc5,9119a272-e70d-4018-b3f6-01f142a90382,2025-05-03,2025-05-03 04:36:45,cats,"""laugh""","""laugh""","""UC3Z15JC3""",2025-05-03 05:08:47
9e7fb4baf40f6f0cb467d8f54f4621c8,b3c1fe8a-f26d-47d0-ae53-1ad370039f7d,2024-12-09,2024-12-09 12:51:57,general,"""ty""","""ty""","""U3U77Y17K""",2024-12-09 13:18:07
31bb8f0ae62b9c2f281e606ecf3dac40,b3c1fe8a-f26d-47d0-ae53-1ad370039f7d,2024-12-09,2024-12-09 12:51:57,general,"""ty""","""ty""","""U7PX1XVTE""",2024-12-09 13:18:07
e7a83a77be5ec1ecbc76827c5a94c36f,b3c1fe8a-f26d-47d0-ae53-1ad370039f7d,2024-12-09,2024-12-09 12:51:57,general,"""ty""","""ty""","""UNVWFC5Q1""",2024-12-09 13:18:07
25917f00a4c7a027d44b59652bcbc5d6,2e2e77b7-4b96-417b-bec2-2942cde6debd,2024-08-15,2024-08-15 00:16:33,general,"""this""","""this""","""U2XQ3JJAN""",2024-08-15 00:52:24
852eae318f7d6c648f32a114865d4e85,2e2e77b7-4b96-417b-bec2-2942cde6debd,2024-08-15,2024-08-15 00:16:33,general,"""this""","""this""","""UFUV7GPHM""",2024-08-15 00:52:24
c0e205cfda0b5281b62c8f27767591a5,2e2e77b7-4b96-417b-bec2-2942cde6debd,2024-08-15,2024-08-15 00:16:33,general,"""this""","""this""","""UG6UG9470""",2024-08-15 00:52:24
22bc4d6701ba43b9683d348fdb60ef24,c6cb13e9-e2f2-4cf4-9de4-b9ab30d7ebec,2025-01-15,2025-01-15 06:38:18,general,"""merged""","""merged""","""ULWL32B29""",2025-01-15 07:30:26
688317c4ec89fb1d2f2f7a21d76cacc1,0bcffd89-1b0d-4fcd-9144-c7d0c462806d,2025-08-23,2025-08-23 13:18:11,engineering,"""this""","""this""","""UEA8H90WN""",2025-08-23 13:57:41
fb3baa9abbbe98b9c51f72074eef04ee,0bcffd89-1b0d-4fcd-9144-c7d0c462806d,2025-08-23,2025-08-23 13:18:11,engineering,"""this""","""this""","""UOBK5OFZ0""",2025-08-23 13:57:41
