HOST_ID,is_currently_superhost,acct_age_before_achieving_superhost,status_change_count,last_status_change_at
13911315,true,3546,0,
13949498,true,2424,0,
14045746,true,3446,0,
14159498,true,2178,0,
14177960,true,2465,0,
14217553,true,2107,0,
14232996,true,3022,0,
14261109,true,2678,0,
14276801,true,1426,0,
14313670,true,2679,0,
14358563,true,3067,0,
14365250,true,3537,0,
14439231,true,2726,0,
14474248,true,3375,0,
14477936,true,1838,0,
14506646,true,1528,0,
14569714,true,2411,0,
14701980,true,2601,0,
14706103,true,1861,0,
14737994,true,2671,0,
14932229,true,1177,0,
15008839,true,1840,0,
15089977,true,2315,0,
15132751,true,3081,0,
15145288,true,1893,0,
15217798,true,2717,0,
15249629,true,1739,0,
15418632,true,3286,0,
15428277,true,3508,0,
15433876,true,2668,0,
15469015,true,1045,0,
15507365,true,887,0,
15728531,true,3481,0,
15791056,true,1128,0,
15802059,true,3082,0,
16171641,true,895,0,
16215073,true,1985,0,
16320372,true,2676,0,
16472922,true,1645,0,
16481607,true,1248,0,
16514578,true,1724,0,
16630523,true,1030,0,
16735987,true,3477,0,
16811832,true,3423,0,
16890203,true,3442,0,
16899416,true,1318,0,
16913288,true,2369,0,
16914022,true,1961,0,
16934464,true,3203,0,
16985784,true,3006,0,
17004360,true,1582,0,
17021170,true,2415,0,
17029506,true,2229,0,
17139260,true,2983,0,
17152791,true,1795,0,
17186581,true,802,0,
17281021,true,1673,0,
17335726,true,2201,0,
17443440,true,1700,0,
17461583,true,941,0,
17465614,true,2353,0,
17500296,true,3175,0,
17552469,true,3091,0,
17598745,true,2750,0,
17664754,true,2715,0,
17670857,true,3466,0,
17677975,true,1427,0,
17681942,true,1596,0,
17699482,true,2393,0,
17709810,true,2939,0,
17801617,true,2357,0,
17952846,true,1818,0,
17995172,true,3383,0,
18003202,true,2819,0,
18045830,true,2377,0,
18181974,true,1882,0,
18317451,true,1947,0,
18343728,true,886,0,
18454600,true,1243,0,
18463959,true,3298,0,
18489024,true,3053,0,
18540104,true,1409,0,
18572824,true,3246,0,
18657804,true,2492,0,
18678819,true,2521,0,
18721832,true,889,0,
18740832,true,2375,0,
18867174,true,3436,0,
18906856,true,1843,0,
19035475,true,3428,0,
19217405,true,2463,0,
19295022,true,2573,0,
19346492,true,1220,0,
19448002,true,1659,0,
19482579,true,2015,0,
19527112,true,2002,0,
19548509,true,2281,0,
19610820,true,3434,0,
19621552,true,2064,0,
19645006,true,949,0,
19692963,true,2030,0,
19837126,true,2558,0,
19847104,true,3372,0,
19880718,true,2598,0,
19882712,true,3410,0,
19888930,true,2049,0,
19964062,true,2734,0,
19972363,true,2639,0,
20001289,true,3403,0,
20307915,true,2429,0,
20388548,true,2007,0,
20400055,true,1696,0,
20483267,true,1334,0,
20485532,true,2341,0,
20500981,true,2489,0,
20509822,true,2363,0,
20522637,true,1790,0,
20545784,true,1467,0,
20549237,true,3229,0,
20549586,true,2160,0,
20558626,true,3390,0,
20560972,true,3328,0,
20593011,true,2792,0,
20613057,true,1513,0,
20653948,true,3413,0,
20680329,true,1691,0,
20705098,true,1480,0,
20756808,true,786,0,
20807361,true,3397,0,
20814193,true,2415,0,
20882412,true,3384,0,
20940587,true,3398,0,
20965659,true,885,0,
20973364,true,1912,0,
20973585,true,3380,0,
20997299,true,1695,0,
21039336,true,3397,0,
21074515,true,2817,0,
21136403,true,1812,0,
21145522,true,3226,0,
21280081,true,2047,0,
21354081,true,2836,0,
21367113,true,2744,0,
21370048,true,2094,0,
21413848,true,2464,0,
21579265,true,780,0,
21633427,true,3382,0,
21768264,true,2556,0,
22121404,true,3188,0,
22231410,true,3333,0,
22231999,true,3372,0,
22276081,true,3040,0,
22312996,true,2870,0,
22399141,true,1243,0,
22511671,true,3334,0,
22597677,true,2082,0,
22600198,true,2376,0,
22615718,true,1698,0,
22692037,true,3174,0,
22693048,true,3353,0,
22746819,true,3355,0,
22837630,true,2372,0,
22877363,true,3223,0,
22933112,true,3234,0,
22972869,true,2412,0,
22982051,true,1792,0,
23053909,true,1812,0,
23060978,true,2366,0,
23136688,true,1594,0,
23155049,true,3258,0,
23160623,true,3347,0,
23179173,true,2941,0,
23204011,true,2387,0,
23211273,true,1981,0,
23245207,true,3202,0,
23285304,true,1422,0,
23324507,true,1938,0,
23341681,true,1091,0,
23403660,true,2498,0,
23602925,true,1569,0,
23728686,true,3208,0,
23850969,true,2645,0,
23961923,true,3292,0,
24003510,true,1734,0,
24082857,true,1608,0,
24106099,true,2310,0,
24201922,true,2554,0,
24507087,true,3291,0,
24513179,true,1708,0,
24573491,true,937,0,
24578399,true,1487,0,
24650038,true,2689,0,
24736843,true,1448,0,
24763300,true,1695,0,
24824610,true,1198,0,
25190201,true,1473,0,
25314536,true,1944,0,
25335713,true,1468,0,
25499343,true,1135,0,
25676238,true,3198,0,
25684726,true,3081,0,
25806170,true,2360,0,
25926578,true,2385,0,
26037286,true,1552,0,
26152106,true,1474,0,
26155117,true,3214,0,
26204012,true,2176,0,
26333790,true,1633,0,
26358051,true,2127,0,
26400881,true,1529,0,
26478366,true,3231,0,
26501076,true,2481,0,
26673919,true,2056,0,
26836482,true,3230,0,
26846518,true,1701,0,
27118353,true,1443,0,
27191347,true,1238,0,
27301742,true,3240,0,
27341594,true,3168,0,
27489080,true,1953,0,
27546863,true,2447,0,
27570453,true,3208,0,
27742459,true,2552,0,
27828478,true,2525,0,
27846962,true,1931,0,
27992532,true,3047,0,
28035407,true,1011,0,
28055255,true,2142,0,
28151563,true,3211,0,
28232694,true,2062,0,
28243691,true,1463,0,
28333985,true,2945,0,
28400540,true,3126,0,
28489650,true,3197,0,
28490863,true,2449,0,
28525998,true,3220,0,
28545678,true,2925,0,
28613168,true,1159,0,
28668688,true,1571,0,
28760296,true,3214,0,
28853270,true,1436,0,
29052203,true,2073,0,
29054247,true,2957,0,
29278000,true,3110,0,
29314512,true,2012,0,
29461009,true,3156,0,
29512829,true,2434,0,
29515318,true,2041,0,
29608154,true,1533,0,
29668439,true,1752,0,
29837295,true,2182,0,
29862383,true,1793,0,
29936776,true,2770,0,
29966940,true,3052,0,
30011180,true,1957,0,
30027132,true,2829,0,
30157770,true,1977,0,
30198172,true,2136,0,
30266181,true,1786,0,
30269303,true,3204,0,
30270794,true,1592,0,
30552540,true,3139,0,
30683181,true,1202,0,
30701537,true,3181,0,
30707308,true,1317,0,
30957235,true,1582,0,
30981168,true,3136,0,
31015408,true,2675,0,
31024641,true,1747,0,
31085232,true,3099,0,
31142978,true,2461,0,
31208043,true,3173,0,
31281588,true,2332,0,
31387967,true,2558,0,
31413794,true,1717,0,
31639381,true,934,0,
31683132,true,3176,0,
31707416,true,3053,0,
31724232,true,3093,0,
31950185,true,2281,0,
31961950,true,2077,0,
32021063,true,2677,0,
32036246,true,1473,0,
32222299,true,2969,0,
32260085,true,3156,0,
32408628,true,1935,0,
32438295,true,1482,0,
32482556,true,3142,0,
32784244,true,1464,0,
32893834,true,2863,0,
32901587,true,2622,0,
32956641,true,2667,0,
33028115,true,3099,0,
33104828,true,2565,0,
33349791,true,2511,0,
33405965,true,2880,0,
33587771,true,1983,0,
33767700,true,3150,0,
33800333,true,877,0,
34110693,true,1289,0,
34126191,true,1283,0,
34126795,true,1557,0,
34336191,true,1465,0,
34349999,true,3130,0,
34430690,true,1871,0,
34537843,true,1458,0,
34846299,true,3091,0,
34851217,true,1781,0,
34970450,true,2473,0,
35024779,true,3019,0,
35275726,true,2526,0,
35306439,true,1498,0,
35373901,true,3116,0,
35502976,true,2935,0,
35615646,true,1776,0,
35803835,true,3102,0,
35877170,true,3106,0,
35880089,true,2701,0,
36013814,true,2875,0,
36110684,true,1888,0,
36345590,true,3098,0,
36372814,true,2458,0,
36490143,true,2823,0,
36517313,true,3062,0,
36624804,true,2277,0,
36762019,true,2993,0,
36892410,true,1556,0,
36939917,true,3099,0,
36946449,true,2736,0,
37070340,true,775,0,
37197450,true,2834,0,
37530408,true,1711,0,
37580772,true,2089,0,
37663921,true,2174,0,
37804394,true,3078,0,
38338692,true,2513,0,
38341781,true,3065,0,
38463072,true,814,0,
38783099,true,2064,0,
39222511,true,3043,0,
39230948,true,3073,0,
39234951,true,2000,0,
39439951,true,3019,0,
39618235,true,2069,0,
39671122,true,2323,0,
39681803,true,1588,0,
39686450,true,1931,0,
39774017,true,3085,0,
39845442,true,3065,0,
39925692,true,3078,0,
40100342,true,2067,0,
40103500,true,3057,0,
40392695,true,3003,0,
40451869,true,1731,0,
40494047,true,1838,0,
40534951,true,1649,0,
40677262,true,1816,0,
40726115,true,1845,0,
41077105,true,2441,0,
41083910,true,2754,0,
41093498,true,1437,0,
41119131,true,2759,0,
41144716,true,2418,0,
41177374,true,1716,0,
41295048,true,3044,0,
41360991,true,3061,0,
41432446,true,2200,0,
41599772,true,3052,0,
41900053,true,3041,0,
41997303,true,2701,0,
42044906,true,3046,0,
42374921,true,3031,0,
42506714,true,2748,0,
42589440,true,1648,0,
42648992,true,2098,0,
42667991,true,1662,0,
42671030,true,1885,0,
42687196,true,2742,0,
42704504,true,2795,0,
42815772,true,2808,0,
43370113,true,2919,0,
43525474,true,2581,0,
43585547,true,1965,0,
43608525,true,2692,0,
43856294,true,2981,0,
44764833,true,3025,0,
44866580,true,1468,0,
44985737,true,1477,0,
45047587,true,2061,0,
45342773,true,2351,0,
45387947,true,2192,0,
45395148,true,2637,0,
45496468,true,2411,0,
45499567,true,1939,0,
45529243,true,2039,0,
45569143,true,2480,0,
45585790,true,1888,0,
45671942,true,1437,0,
45792607,true,2997,0,
45890233,true,994,0,
45975496,true,2991,0,
46136643,true,3010,0,
46160332,true,991,0,
46357364,true,2347,0,
46473860,true,1032,0,
46621075,true,1936,0,
46640381,true,2901,0,
46692555,true,1794,0,
46854651,true,3001,0,
46911033,true,2979,0,
46964992,true,2142,0,
47125192,true,2860,0,
47467330,true,1980,0,
47580450,true,1672,0,
47920551,true,1894,0,
48073704,true,1586,0,
48090800,true,2334,0,
48194724,true,1113,0,
48242833,true,2979,0,
48330762,true,1759,0,
48554991,true,1704,0,
48598844,true,2808,0,
48600187,true,1828,0,
48666378,true,2176,0,
49019837,true,1997,0,
49068215,true,2796,0,
49331865,true,2079,0,
49423896,true,2963,0,
49480576,true,2471,0,
49815862,true,2805,0,
49850828,true,2473,0,
49878241,true,1443,0,
49916080,true,1578,0,
50046135,true,2935,0,
50100689,true,2556,0,
50393653,true,2949,0,
50658705,true,1296,0,
50679189,true,2920,0,
50725594,true,953,0,
50884171,true,2078,0,
51239150,true,2806,0,
51416094,true,1465,0,
51508411,true,2929,0,
51790334,true,2091,0,
51885311,true,2924,0,
52108855,true,2910,0,
52296044,true,2780,0,
52309277,true,2315,0,
52347599,true,2169,0,
52547830,true,2929,0,
52695146,true,2680,0,
52846636,true,2847,0,
52856310,true,2310,0,
53025541,true,2363,0,
53153293,true,2253,0,
53195002,true,1211,0,
53393720,true,1955,0,
53454109,true,2106,0,
53684639,true,2866,0,
53808299,true,932,0,
54391982,true,2242,0,
55674119,true,1720,0,
55743225,true,2520,0,
56014099,true,2397,0,
56170557,true,2802,0,
56179378,true,1526,0,
56236881,true,1875,0,
56349256,true,1673,0,
56470016,true,2221,0,
56528258,true,2061,0,
56573811,true,856,0,
56796487,true,2864,0,
56876031,true,1778,0,
57133876,true,2729,0,
57137320,true,1474,0,
57769991,true,2887,0,
58012780,true,1515,0,
58016126,true,871,0,
58309097,true,1479,0,
58709682,true,2837,0,
58756297,true,1760,0,
58760491,true,2883,0,
58793477,true,2687,0,
58877960,true,2137,0,
59138020,true,2715,0,
59612353,true,2308,0,
59664105,true,1214,0,
59724629,true,2806,0,
59858355,true,2844,0,
60709250,true,2807,0,
60712748,true,2827,0,
61098012,true,952,0,
61417977,true,2822,0,
61506911,true,2832,0,
61783281,true,2316,0,
62055673,true,2242,0,
62088260,true,2007,0,
62098133,true,2001,0,
62105827,true,2019,0,
62139339,true,917,0,
62297614,true,2601,0,
62571313,true,1218,0,
62614252,true,2196,0,
62747694,true,1731,0,
62806514,true,877,0,
62819516,true,2810,0,
62952853,true,1628,0,
63232479,true,1420,0,
63298493,true,2205,0,
63577664,true,1425,0,
63847294,true,2320,0,
63897670,true,1151,0,
63951654,true,2355,0,
64132839,true,2768,0,
64166708,true,2616,0,
64199234,true,2825,0,
64267999,true,2787,0,
64795600,true,2697,0,
64843165,true,2276,0,
65005808,true,2823,0,
65063783,true,1159,0,
65129667,true,869,0,
65230566,true,1663,0,
65801170,true,1705,0,
65924455,true,2501,0,
66060971,true,2358,0,
66576238,true,2804,0,
66598123,true,2820,0,
66701551,true,1733,0,
66875618,true,2775,0,
67792255,true,2473,0,
67864369,true,1588,0,
68033159,true,2801,0,
68700314,true,2011,0,
68815779,true,2605,0,
68924778,true,1558,0,
69514536,true,2142,0,
69593480,true,2076,0,
70019260,true,2354,0,
70140924,true,2803,0,
70462237,true,1895,0,
70724549,true,2394,0,
70739674,true,2478,0,
70921239,true,1230,0,
71055664,true,2329,0,
71284069,true,971,0,
71553253,true,2613,0,
71626260,true,1270,0,
72162602,true,2736,0,
72257765,true,2671,0,
72442040,true,1523,0,
72447965,true,2769,0,
72471738,true,2268,0,
72688639,true,2750,0,
72815159,true,2725,0,
73370091,true,2785,0,
73752556,true,1037,0,
74075195,true,2737,0,
74151633,true,2600,0,
74499481,true,1417,0,
74558752,true,2488,0,
74864800,true,2575,0,
75049576,true,2766,0,
75327580,true,2758,0,
75531056,true,2767,0,
75616073,true,1788,0,
75776324,true,2685,0,
76340603,true,2345,0,
76628529,true,2417,0,
77781707,true,2445,0,
77964725,true,1311,0,
78585728,true,1187,0,
78831560,true,2259,0,
79255369,true,2733,0,
79882296,true,2743,0,
79950390,true,1729,0,
80069135,true,2740,0,
80424192,true,2749,0,
80625117,true,1994,0,
80640615,true,2716,0,
80675177,true,2746,0,
80735678,true,2095,0,
80861390,true,2456,0,
81229283,true,962,0,
81586679,true,1275,0,
81657547,true,1988,0,
82047662,true,2652,0,
82152793,true,1473,0,
82238994,true,2560,0,
82299810,true,2709,0,
82324046,true,1196,0,
83068676,true,2014,0,
83537099,true,1676,0,
83693578,true,2648,0,
83732173,true,1909,0,
84192909,true,2454,0,
84637557,true,1597,0,
84748525,true,2710,0,
84862652,true,1230,0,
85092590,true,2678,0,
85121221,true,1946,0,
86266053,true,1910,0,
86478533,true,1672,0,
86638979,true,1964,0,
86679881,true,2677,0,
86857088,true,2657,0,
86873653,true,1944,0,
87210974,true,2596,0,
87250324,true,2718,0,
87442687,true,2702,0,
87479236,true,2704,0,
87490495,true,2140,0,
88135942,true,2535,0,
88243579,true,1396,0,
88420609,true,2023,0,
88512580,true,2137,0,
88547701,true,2371,0,
88861479,true,1589,0,
89530421,true,2605,0,
89569108,true,2559,0,
89832295,true,2163,0,
89979907,true,1501,0,
90265785,true,1910,0,
90424009,true,2585,0,
90799881,true,1983,0,
90945826,true,1862,0,
91074978,true,2442,0,
91535749,true,1580,0,
91694633,true,2110,0,
91830805,true,1507,0,
92393471,true,2535,0,
92418918,true,1933,0,
93036249,true,2670,0,
93113247,true,2630,0,
93345169,true,2268,0,
93877531,true,1440,0,
94152974,true,1837,0,
94186853,true,2356,0,
95162612,true,2487,0,
95278835,true,914,0,
95521720,true,1698,0,
95631946,true,2407,0,
95822954,true,2330,0,
95988097,true,1643,0,
96271287,true,2655,0,
96302855,true,1412,0,
96511249,true,884,0,
96635414,true,1802,0,
96707980,true,2362,0,
96841510,true,1969,0,
97356669,true,1631,0,
97457092,true,1635,0,
97545636,true,2394,0,
98132816,true,1477,0,
98716346,true,1713,0,
98777807,true,2613,0,
98791830,true,2372,0,
99044557,true,1748,0,
99097857,true,1547,0,
99506045,true,1974,0,
99725666,true,1462,0,
100140151,true,2143,0,
100326806,true,1973,0,
100464004,true,2448,0,
100464288,true,1729,0,
101017638,true,2624,0,
101104755,true,2540,0,
101194435,true,1840,0,
101459300,true,1212,0,
101535706,true,1762,0,
101639696,true,2624,0,
101730283,true,1854,0,
101867277,true,2614,0,
102173017,true,1268,0,
102705509,true,1270,0,
103469630,true,2575,0,
103553046,true,2607,0,
103572634,true,2532,0,
103647871,true,1754,0,
103692585,true,2600,0,
103840775,true,2504,0,
104490446,true,2417,0,
105255156,true,1746,0,
105408062,true,2535,0,
105481069,true,1154,0,
105573256,true,2495,0,
105998272,true,2577,0,
106026967,true,2466,0,
106260702,true,2557,0,
106267930,true,1616,0,
106578060,true,2294,0,
107288253,true,1762,0,
108005660,true,1602,0,
108448657,true,1177,0,
108814170,true,2091,0,
108955684,true,2423,0,
109876762,true,2536,0,
110464754,true,1590,0,
111816177,true,1924,0,
112381310,true,2461,0,
113091880,true,1193,0,
113215550,true,1828,0,
113242985,true,1302,0,
113591223,true,2458,0,
114009068,true,2030,0,
114523144,true,1789,0,
115174454,true,2129,0,
115206302,true,1701,0,
115768053,true,2150,0,
115884978,true,2495,0,
115907658,true,1230,0,
115946665,true,1584,0,
116235208,true,1624,0,
116479467,true,2496,0,
116666085,true,1646,0,
116812394,true,1979,0,
116957800,true,2336,0,
118508670,true,2397,0,
118541510,true,2508,0,
118883573,true,2490,0,
118945078,true,2497,0,
119024407,true,2491,0,
119133613,true,2498,0,
119788713,true,2392,0,
119949706,true,2038,0,
120138490,true,923,0,
120398581,true,2463,0,
121246398,true,2470,0,
122036211,true,2472,0,
122062923,true,2459,0,
122071753,true,2478,0,
122389443,true,2453,0,
122504188,true,2434,0,
122796983,true,2461,0,
123163427,true,2063,0,
123392782,true,2448,0,
123603600,true,1651,0,
123852980,true,2437,0,
123923734,true,1677,0,
124236738,true,2425,0,
124415621,true,2456,0,
125519764,true,2453,0,
125848147,true,1953,0,
125998987,true,2407,0,
126138928,true,1953,0,
127032368,true,1960,0,
127146676,true,2435,0,
127654938,true,2120,0,
128083363,true,2427,0,
128116843,true,2435,0,
128119569,true,2439,0,
128351530,true,2437,0,
128945812,true,1626,0,
129280758,true,1171,0,
129380714,true,1469,0,
129432549,true,1763,0,
129583121,true,1958,0,
129674043,true,2412,0,
129770901,true,1274,0,
129989222,true,2418,0,
130402631,true,2349,0,
130723111,true,1292,0,
131458895,true,2369,0,
131877141,true,2411,0,
132019649,true,2413,0,
132041285,true,1433,0,
132186836,true,2312,0,
132398218,true,1684,0,
132743140,true,2266,0,
133085267,true,2403,0,
133264787,true,1706,0,
133417034,true,2395,0,
133513514,true,2397,0,
133712344,true,1813,0,
134482995,true,2384,0,
135079397,true,2199,0,
135486083,true,2383,0,
136562176,true,2389,0,
136891295,true,2341,0,
136910746,true,2374,0,
137226755,true,2363,0,
137313530,true,2380,0,
137991811,true,2367,0,
138389003,true,1612,0,
138456419,true,1590,0,
138890572,true,1766,0,
138932926,true,2339,0,
139078310,true,2365,0,
140425948,true,1517,0,
140564891,true,1953,0,
142371970,true,1811,0,
143702110,true,1659,0,
143776846,true,2314,0,
143885714,true,2231,0,
144225005,true,2297,0,
144566924,true,2296,0,
144848485,true,2339,0,
145932555,true,860,0,
145945558,true,2309,0,
146068168,true,952,0,
146246629,true,1753,0,
146267347,true,897,0,
146917637,true,2313,0,
146932052,true,1898,0,
147197555,true,903,0,
147262098,true,1292,0,
147307976,true,2296,0,
147333430,true,2029,0,
147400872,true,1834,0,
147647876,true,2023,0,
148278791,true,2260,0,
148315489,true,2217,0,
148720255,true,2293,0,
148919487,true,787,0,
149107378,true,2307,0,
149620956,true,1753,0,
149810826,true,1628,0,
150433612,true,1928,0,
150545454,true,2046,0,
150662672,true,1230,0,
150722178,true,1774,0,
151046242,true,2284,0,
151284276,true,1625,0,
151358145,true,2259,0,
151865812,true,2254,0,
151888238,true,2239,0,
151987301,true,2281,0,
153496416,true,2259,0,
153658211,true,1591,0,
154010280,true,1459,0,
154077755,true,2200,0,
154473416,true,2014,0,
155205098,true,2253,0,
155786874,true,1639,0,
155791747,true,1704,0,
155814934,true,1796,0,
156046558,true,1946,0,
156213282,true,2250,0,
156314830,true,2248,0,
156412952,true,1564,0,
156552347,true,1504,0,
157644828,true,2060,0,
157669475,true,2237,0,
158014092,true,2078,0,
158151263,true,994,0,
158431389,true,1824,0,
158583764,true,1992,0,
158688230,true,1623,0,
159275740,true,1294,0,
159603007,true,2215,0,
160037121,true,2138,0,
160283585,true,2208,0,
160545973,true,2154,0,
160617542,true,1898,0,
160821265,true,1237,0,
161112787,true,2197,0,
161438581,true,1584,0,
161525311,true,2211,0,
161792772,true,2103,0,
162080060,true,2167,0,
162258655,true,1794,0,
162261801,true,2178,0,
162378065,true,2194,0,
162819302,true,1012,0,
163146855,true,2193,0,
163284016,true,1828,0,
163447033,true,1778,0,
163591573,true,1598,0,
163610382,true,2191,0,
163829916,true,1967,0,
164600208,true,2079,0,
165077669,true,2135,0,
165214661,true,1693,0,
165403641,true,2181,0,
165761192,true,2190,0,
165950424,true,1689,0,
166052942,true,2003,0,
166176451,true,2056,0,
166631548,true,2152,0,
166769669,true,1463,0,
167661838,true,2119,0,
168004874,true,2080,0,
168290064,true,2158,0,
169928862,true,1878,0,
169998526,true,1986,0,
170258663,true,1719,0,
170587432,true,2116,0,
171261181,true,2083,0,
171343957,true,2158,0,
171550103,true,2013,0,
171680617,true,1674,0,
171863224,true,1686,0,
172106212,true,1428,0,
172306339,true,1585,0,
172621762,true,2150,0,
175239213,true,2126,0,
175598863,true,2076,0,
176517429,true,2136,0,
176541683,true,1010,0,
177013169,true,2041,0,
177035379,true,1200,0,
177093394,true,2076,0,
177201738,true,1628,0,
177318290,true,2102,0,
177856363,true,1629,0,
177911536,true,2095,0,
178659459,true,1132,0,
178663411,true,905,0,
179169845,true,2102,0,
180136626,true,1101,0,
180508243,true,1550,0,
180758665,true,2074,0,
181742117,true,1873,0,
181934749,true,1938,0,
183372921,true,1915,0,
183670795,true,1973,0,
185705260,true,2062,0,
186208208,true,1425,0,
186772971,true,2057,0,
187045688,true,2072,0,
187222745,true,1589,0,
187437981,true,2050,0,
187676894,true,2015,0,
188372797,true,1816,0,
188536761,true,1676,0,
188849025,true,2027,0,
189155455,true,2046,0,
189712516,true,873,0,
189774580,true,2067,0,
190073525,true,1671,0,
190263981,true,2054,0,
190957759,true,2003,0,
191156834,true,2029,0,
192286210,true,2023,0,
193504997,true,2025,0,
194343081,true,1663,0,
194475135,true,1694,0,
194663540,true,2024,0,
195199908,true,2024,0,
195205137,true,2009,0,
195241396,true,1771,0,
195709119,true,2015,0,
195933294,true,2038,0,
196709080,true,2012,0,
196781468,true,1923,0,
197227115,true,2006,0,
198564506,true,1866,0,
199627082,true,2006,0,
199967460,true,2008,0,
200195304,true,2012,0,
200347806,true,1985,0,
200407976,true,1997,0,
200627195,true,1600,0,
201279474,true,1982,0,
201525538,true,1996,0,
201775943,true,1931,0,
201800593,true,1983,0,
202056883,true,1315,0,
202307531,true,1253,0,
202779274,true,2005,0,
204027928,true,1990,0,
204171816,true,1957,0,
204210308,true,1976,0,
206176712,true,1974,0,
206374835,true,1621,0,
206862811,true,1984,0,
206877989,true,945,0,
207929989,true,1879,0,
208069921,true,1626,0,
210465681,true,1958,0,
210470412,true,1963,0,
210700814,true,1846,0,
211089589,true,1177,0,
211151778,true,1897,0,
211672889,true,1946,0,
212197766,true,1805,0,
212558982,true,1200,0,
212782483,true,1942,0,
212852826,true,1942,0,
212946182,true,1956,0,
213221785,true,1626,0,
213416425,true,1419,0,
213967353,true,1930,0,
214044965,true,1690,0,
214644316,true,1936,0,
215174581,true,1870,0,
215514794,true,774,0,
215643792,true,966,0,
215937780,true,1835,0,
216253769,true,1557,0,
216837175,true,1836,0,
216867611,true,1853,0,
217049360,true,1895,0,
217642567,true,1821,0,
217899069,true,1898,0,
218110120,true,1300,0,
218706214,true,1912,0,
219326028,true,1859,0,
219411816,true,1606,0,
219818665,true,1911,0,
220021377,true,935,0,
220040685,true,1904,0,
220957569,true,1821,0,
221361263,true,1899,0,
221610108,true,1897,0,
222021604,true,1890,0,
222154123,true,1832,0,
222877193,true,1076,0,
222935818,true,1893,0,
222966010,true,989,0,
223670741,true,1614,0,
223679612,true,1897,0,
224128782,true,1875,0,
224156706,true,1869,0,
224274594,true,1822,0,
224914737,true,1136,0,
225339158,true,1617,0,
225711033,true,1875,0,
225999508,true,1031,0,
226545155,true,1700,0,
226804910,true,979,0,
227034714,true,1852,0,
227623259,true,1173,0,
227798081,true,1738,0,
228058426,true,1862,0,
228898318,true,930,0,
229089748,true,913,0,
229742535,true,1601,0,
230001236,true,1819,0,
230318099,true,1747,0,
231321669,true,1005,0,
231632308,true,1828,0,
232010466,true,1815,0,
232136851,true,1629,0,
232201424,true,1771,0,
232551293,true,1780,0,
232691796,true,1836,0,
233663426,true,1712,0,
234510969,true,1476,0,
235058174,true,1823,0,
235168007,true,1810,0,
235201790,true,1803,0,
235448301,true,1773,0,
235524245,true,1665,0,
235728535,true,1813,0,
235847317,true,1790,0,
236474705,true,1753,0,
236551352,true,886,0,
236761017,true,1801,0,
237247600,true,1787,0,
237852071,true,1811,0,
237868039,true,1214,0,
240471823,true,1610,0,
240803358,true,1762,0,
241020837,true,1726,0,
241176336,true,1782,0,
241278252,true,1754,0,
241439206,true,1715,0,
241486369,true,1228,0,
242063096,true,1761,0,
242128703,true,1533,0,
242430405,true,1722,0,
242476070,true,1759,0,
242676450,true,1417,0,
242928642,true,1789,0,
242961382,true,1763,0,
243076441,true,1533,0,
243177127,true,1594,0,
244374498,true,1251,0,
244591669,true,1515,0,
245134540,true,1686,0,
245322783,true,1672,0,
245717635,true,1717,0,
246426102,true,1257,0,
247023802,true,1739,0,
247426814,true,1748,0,
247436929,true,1758,0,
247444610,true,1759,0,
247583994,true,1752,0,
247978374,true,1742,0,
248447171,true,1750,0,
248866253,true,1594,0,
249076347,true,1623,0,
249586813,true,1644,0,
249851890,true,1753,0,
250870384,true,1725,0,
251964839,true,1725,0,
252517578,true,1727,0,
252743752,true,1736,0,
253470504,true,1732,0,
253607769,true,1726,0,
254003149,true,1718,0,
255505646,true,1669,0,
255568099,true,1686,0,
256062596,true,1672,0,
257726278,true,1697,0,
257730416,true,1689,0,
257757294,true,1674,0,
258197723,true,1714,0,
258217678,true,1494,0,
258798035,true,1675,0,
259224000,true,1674,0,
259971398,true,1698,0,
260969264,true,1674,0,
262057253,true,1695,0,
262362133,true,1689,0,
263379944,true,1687,0,
263757282,true,1654,0,
263838249,true,1690,0,
264047260,true,1681,0,
264908563,true,1675,0,
265251885,true,1599,0,
266066667,true,1672,0,
266482556,true,1682,0,
266536602,true,1556,0,
266724394,true,1664,0,
267172624,true,1308,0,
267400172,true,1677,0,
267562621,true,1580,0,
267583245,true,1634,0,
267623793,true,1666,0,
268156265,true,1574,0,
268301912,true,1644,0,
268768440,true,1637,0,
269483435,true,1662,0,
269854119,true,1660,0,
270577016,true,1585,0,
270760003,true,1598,0,
270945294,true,1645,0,
271262936,true,1657,0,
272444407,true,1625,0,
272567340,true,1264,0,
273049892,true,1588,0,
273073817,true,1638,0,
273517819,true,1608,0,
273956965,true,854,0,
274202606,true,1586,0,
275723550,true,1599,0,
277159422,true,1586,0,
278165220,true,1489,0,
278240539,true,1616,0,
279359730,true,1555,0,
279360497,true,1249,0,
280399736,true,1430,0,
280576775,true,1579,0,
280631274,true,1611,0,
282042508,true,1614,0,
282799962,true,1592,0,
283174083,true,1534,0,
283690319,true,1612,0,
284682211,true,1424,0,
284720636,true,1607,0,
284974503,true,1559,0,
285239727,true,1550,0,
286842277,true,1603,0,
286894633,true,1585,0,
287601089,true,1594,0,
290026890,true,986,0,
290440065,true,1573,0,
291386935,true,1589,0,
291844536,true,1170,0,
292174713,true,1541,0,
292571220,true,1520,0,
294015642,true,1558,0,
294224767,true,1461,0,
294759884,true,1500,0,
294938232,true,1527,0,
