message_id,user_id,channel_name,reply_count,reply_users_count,reply_users,reactions,message_date,message_datetime,extracted_datetime
45e93938-a05d-4f50-b7bc-bd9c7e17b75a,U3GY5K9EQ,general,19,12,"[""UPT27H737"",""U0KG42Q0P"",""UYVM94HE1"",""UE0WA7608"",""USI1BH3K3"",""ULRS0HVJ3"",""UV4M04Y17"",""U7PX1XVTE"",""UWW10VL06"",""U5V38TNV1"",""U3GY5K9EQ"",""UR257U86O""]","[{""name"": ""raised_hands"", ""users"": [""U0D6182AR""], ""count"": 1}, {""name"": ""approved"", ""users"": [""UNNH8IW78""], ""count"": 1}]",2025-06-20,2025-06-20 06:16:45,2025-06-20 06:29:30
4ac881c4-5c68-46ef-8201-2f8724fef37e,UYEP6YY91,random,34,7,"[""UL2989703"",""UL92954KA"",""UZ5125Y28"",""UQSF747QR"",""UEZMYV74R"",""UQY0NPYWN"",""U2XQ3JJAN""]",[],2025-04-23,2025-04-23 21:29:00,2025-04-23 21:40:46
50eef032-ccc1-4e41-927d-14fbb20cf7bc,U08ITMEA6,engineering,48,34,"[""U3O3NUM10"",""U2M260029"",""UYVM94HE1"",""U34AX16M0"",""U3GY5K9EQ"",""U3TE14ET2"",""ULWL32B29"",""UN979RN92"",""UR257U86O"",""ULAN263E4"",""UU95TZPYP"",""UNS22LGIY"",""UA7M10C0O"",""UQY0NPYWN"",""U96N45CL2"",""ULRS0HVJ3"",""U6P582A60"",""UC3Z15JC3"",""UDC0ZA535"",""UQY0NPYWN"",""U0KG42Q0P"",""UU6K92DUR"",""UO513ARUP"",""UB51ZBPGJ"",""UIX8TSI0Y"",""U24SJD0U3"",""UB9LLF16J"",""U84A3Q05B"",""UN0J0I7F0"",""UL9VWQ9S2"",""UL96240J4"",""U7PX1XVTE"",""UCL2RJ89X"",""U3HY0BS3W""]",[],2024-07-06,2024-07-06 02:58:41,2024-07-06 03:39:50
5ef426fa-c2f7-42f4-b775-3b12aafe6f65,U81OT695K,cats,40,1,"[""UY640917T""]","[{""name"": ""approved"", ""users"": [""U306GEBY8""], ""count"": 1}, {""name"": ""point_up"", ""users"": [""U8S28EIM6""], ""count"": 1}, {""name"": ""ty"", ""users"": [""UF39WLXAT"", ""UG6UG9470"", ""UWW10VL06"", ""U2XQ3JJAN"", ""UK839UQ5R""], ""count"": 5}, {""name"": ""raised_hands"", ""users"": [""UEZMYV74R""], ""count"": 1}]",2024-09-12,2024-09-12 02:30:24,2024-09-12 03:21:48
79331106-3513-4a98-974b-a41f7d51aa64,U168N7Y9G,cats,47,10,"[""U4095YWYD"",""U3GY5K9EQ"",""UZ90K3JDW"",""UC3Z15JC3"",""U81OT695K"",""ULAN263E4"",""UZ271WU40"",""UWW10VL06"",""U0381889F"",""U96N45CL2""]","[{""name"": ""ty"", ""users"": [""UB81I8027""], ""count"": 1}]",2024-09-21,2024-09-21 04:18:36,2024-09-21 05:00:50
b3176fde-c40a-4c48-9a3a-518c258a00b1,U2XQ3JJAN,random,3,3,"[""U2M260029"",""U2QXC4ZNG"",""U08ITMEA6""]",[],2024-10-13,2024-10-13 01:09:14,2024-10-13 01:25:14
b4047ddd-c815-426c-8fb1-ecb569d21eac,U5V38TNV1,general,29,22,"[""UJ65P6F44"",""U91Q0A72O"",""U168N7Y9G"",""U3U77Y17K"",""UG6UG9470"",""U7ZP08017"",""US3QTX4Z1"",""UEZMYV74R"",""U1FM88J9J"",""U9YFOYM78"",""U08ITMEA6"",""UK839UQ5R"",""U9E255NN9"",""UWBXBIUB7"",""UFF1HYHJ2"",""UQY0NPYWN"",""UNVWFC5Q1"",""UL96240J4"",""U85PB3J63"",""U0EIW7DOX"",""U7W96XW2A"",""UNY6WDI60""]",[],2025-10-20,2025-10-20 19:29:24,2025-10-20 19:36:03
bfaf931c-2c2e-4d6e-a39a-d05ca2e5e1db,U3O3NUM10,random,10,1,"[""ULRS0HVJ3""]",[],2025-04-20,2025-04-20 06:56:08,2025-04-20 07:01:09
c6cb13e9-e2f2-4cf4-9de4-b9ab30d7ebec,U549234TU,general,46,29,"[""U3O3NUM10"",""UE0WA7608"",""UB51ZBPGJ"",""USI1BH3K3"",""U3TE14ET2"",""UN979RN92"",""ULAN263E4"",""U1FM88J9J"",""UNNH8IW78"",""U306GEBY8"",""UL2989703"",""UH1039P7I"",""U378U76S4"",""U6P582A60"",""ULWL32B29"",""UL96240J4"",""UYVM94HE1"",""UNVWFC5Q1"",""UA7M10C0O"",""U81OT695K"",""U0KG42Q0P"",""UKA77QAYY"",""UV4M04Y17"",""UZ5125Y28"",""UY640917T"",""UK839UQ5R"",""U7PX1XVTE"",""U9YFOYM78"",""UZ271WU40""]","[{""name"": ""white_check_mark"", ""users"": [""U6P582A60""], ""count"": 1}, {""name"": ""merged"", ""users"": [""ULWL32B29""], ""count"": 1}]",2025-01-15,2025-01-15 06:38:18,2025-01-15 07:30:26
fea26ca6-71f8-4295-b2cb-82b3a9cd3b3e,UZ90K3JDW,engineering,10,7,"[""UR257U86O"",""U2M260029"",""UZ5125Y28"",""U3TE14ET2"",""UFF1HYHJ2"",""UK839UQ5R"",""U7W96XW2A""]",[],2025-06-17,2025-06-17 08:12:44,2025-06-17 08:35:22
5d67b916-ebc3-4bf3-b770-ec30742e6f95,U0GBC0N90,random,5,5,"[""UZ271WU40"",""UFUV7GPHM"",""U5V38TNV1"",""UWBXBIUB7"",""UNVWFC5Q1""]",[],2024-09-20,2024-09-20 03:32:03,2024-09-20 03:36:59
670e63f6-61ca-4992-ad30-4bcfb09a8063,UQSF747QR,cats,43,40,"[""UNS22LGIY"",""U6P582A60"",""UN0J0I7F0"",""UFUV7GPHM"",""U3GY5K9EQ"",""U7PX1XVTE"",""UPT27H737"",""UYVM94HE1"",""UF39WLXAT"",""U549234TU"",""UL96240J4"",""UB9LLF16J"",""ULRS0HVJ3"",""U08ITMEA6"",""UORS33I12"",""U3O3NUM10"",""UC3Z15JC3"",""US3QTX4Z1"",""UU95TZPYP"",""UY640917T"",""U0GBC0N90"",""UV77JEL7Q"",""U85PB3J63"",""U5V38TNV1"",""UB51ZBPGJ"",""U91Q0A72O"",""UWBXBIUB7"",""UEA8H90WN"",""UHGL04640"",""U96N45CL2"",""UNC2V4ZD7"",""UIDQ8QXI5"",""UEZMYV74R"",""UK756E555"",""UQSF747QR"",""USI1BH3K3"",""UYEP6YY91"",""UZ271WU40"",""UKVN1ZI1Z"",""UN979RN92""]","[{""name"": ""this"", ""users"": [""UH749DC04""], ""count"": 1}]",2025-05-26,2025-05-26 09:23:19,2025-05-26 09:48:23
70ce3e6e-32b3-4f8c-b045-5f9635815b57,UU95TZPYP,random,25,25,"[""UE0WA7608"",""UORS33I12"",""UYJ494VWS"",""UZ271WU40"",""U1FM88J9J"",""U85PB3J63"",""U306GEBY8"",""UC3Z15JC3"",""U24SJD0U3"",""UL96240J4"",""UNNH8IW78"",""U9YFOYM78"",""UYEP6YY91"",""UE83A3954"",""U3O3NUM10"",""UH749DC04"",""UU6K92DUR"",""UK756E555"",""UEA8H90WN"",""UQSF747QR"",""U2QXC4ZNG"",""UV4M04Y17"",""UIX8TSI0Y"",""UB51ZBPGJ"",""UA7M10C0O""]",[],2025-11-11,2025-11-11 17:14:05,2025-11-11 17:42:06
761e17a6-3315-4e76-bcd7-d42b4dcc1e68,UU6K92DUR,random,20,19,"[""U6P582A60"",""U84A3Q05B"",""UCL2RJ89X"",""UIX8TSI0Y"",""UR257U86O"",""UL92954KA"",""UL9VWQ9S2"",""U34AX16M0"",""U0EIW7DOX"",""U2QXC4ZNG"",""U85PB3J63"",""U96N45CL2"",""U168N7Y9G"",""UC3Z15JC3"",""UNC2V4ZD7"",""UYEP6YY91"",""UL96240J4"",""U8S28EIM6"",""UV4M04Y17""]",[],2025-03-06,2025-03-06 22:36:32,2025-03-06 23:01:05
d53106e0-cd77-42fb-a7c7-db856f230ba3,U1FM88J9J,random,48,8,"[""UA3IV9419"",""ULAN263E4"",""U85PB3J63"",""U08ITMEA6"",""UL2989703"",""UL9VWQ9S2"",""U3HY0BS3W"",""U0381889F""]",[],2025-03-06,2025-03-06 11:36:31,2025-03-06 12:01:49
d5df53e3-a313-4a16-bd5c-0eed89db139e,UE0WA7608,engineering,32,17,"[""U2M260029"",""UYEP6YY91"",""UNC2V4ZD7"",""UFUV7GPHM"",""UA3IV9419"",""U84A3Q05B"",""UPT27H737"",""UL2989703"",""U1FM88J9J"",""UNNH8IW78"",""UA7M10C0O"",""UNS22LGIY"",""U3U77Y17K"",""UF39WLXAT"",""U0D6182AR"",""ULRS0HVJ3"",""UN0J0I7F0""]",[],2025-02-28,2025-02-28 14:59:59,2025-02-28 15:48:49
f0f60d68-d642-4b54-86d7-79ff659cceb1,U0KG42Q0P,cats,28,17,"[""UU95TZPYP"",""UNVWFC5Q1"",""U7ZP08017"",""UDC0ZA535"",""ULRS0HVJ3"",""UV4M04Y17"",""USI1BH3K3"",""UB81I8027"",""U0EIW7DOX"",""UKVN1ZI1Z"",""U0KG42Q0P"",""UF39WLXAT"",""U7PX1XVTE"",""UZ271WU40"",""UHGL04640"",""UFF1HYHJ2"",""UP9T7VJBF""]","[{""name"": ""merged"", ""users"": [""UF39WLXAT""], ""count"": 1}, {""name"": ""pray"", ""users"": [""UN0J0I7F0""], ""count"": 1}, {""name"": ""this"", ""users"": [""ULWL32B29"", ""U0EIW7DOX""], ""count"": 2}, {""name"": ""ty"", ""users"": [""UFF1HYHJ2""], ""count"": 1}]",2024-08-17,2024-08-17 22:10:57,2024-08-17 22:58:56
07941fc7-cd12-4361-827b-537c86f528a2,U7PX1XVTE,engineering,18,15,"[""UH1039P7I"",""UA3IV9419"",""U3O3NUM10"",""UH749DC04"",""UA7M10C0O"",""UWBXBIUB7"",""UJ65P6F44"",""UK756E555"",""UYVM94HE1"",""U9E255NN9"",""UN0J0I7F0"",""U0GBC0N90"",""U9YFOYM78"",""UNY6WDI60"",""U81OT695K""]","[{""name"": ""laugh"", ""users"": [""UCL2RJ89X"", ""U0GBC0N90""], ""count"": 2}, {""name"": ""point_up"", ""users"": [""UWL5JX23M""], ""count"": 1}]",2025-11-12,2025-11-12 17:54:45,2025-11-12 18:47:58
513adecc-41a0-4f3c-93e4-dde57aca0482,ULAN263E4,random,22,1,"[""UPT27H737""]","[{""name"": ""laugh"", ""users"": [""ULAN263E4""], ""count"": 1}]",2025-06-18,2025-06-18 01:05:33,2025-06-18 01:28:17
721003d8-86f6-4f9e-acc0-1fa645689152,U3TE14ET2,random,38,25,"[""UORS33I12"",""USI1BH3K3"",""UL2989703"",""UV77JEL7Q"",""UP9T7VJBF"",""UR257U86O"",""UFF1HYHJ2"",""U81OT695K"",""UL92954KA"",""UOBK5OFZ0"",""UYJ494VWS"",""UK756E555"",""U4095YWYD"",""U85PB3J63"",""UK4V3ON2O"",""UZ90K3JDW"",""U3O3NUM10"",""UNY6WDI60"",""UH1039P7I"",""U3GY5K9EQ"",""UNVWFC5Q1"",""U0GBC0N90"",""U96N45CL2"",""UHGL04640"",""UKVN1ZI1Z""]","[{""name"": ""point_up"", ""users"": [""U3HY0BS3W""], ""count"": 1}, {""name"": ""ty"", ""users"": [""UU95TZPYP""], ""count"": 1}, {""name"": ""merged"", ""users"": [""UYVM94HE1""], ""count"": 1}, {""name"": ""raised_hands"", ""users"": [""U34AX16M0"", ""UDC0ZA535"", ""U5V38TNV1"", ""U3GY5K9EQ"", ""U81OT695K"", ""UN979RN92""], ""count"": 6}, {""name"": ""pray"", ""users"": [""U2QXC4ZNG"", ""UOBK5OFZ0""], ""count"": 2}, {""name"": ""approved"", ""users"": [""U6P582A60"", ""U3GY5K9EQ"", ""UL92954KA"", ""U8S28EIM6"", ""UNY6WDI60""], ""count"": 5}, {""name"": ""laugh"", ""users"": [""U2M260029"", ""UZ271WU40"", ""UPT27H737""], ""count"": 3}]",2024-11-24,2024-11-24 23:22:50,2024-11-24 23:43:10
cef7a291-a9b2-472d-9759-55ec60cf2fd9,UH1039P7I,marketing,25,16,"[""U549234TU"",""U96N45CL2"",""UU95TZPYP"",""US3QTX4Z1"",""UA3IV9419"",""UK756E555"",""U4095YWYD"",""ULRS0HVJ3"",""UA7M10C0O"",""US3QTX4Z1"",""UOBK5OFZ0"",""UB9LLF16J"",""U9E255NN9"",""UK4V3ON2O"",""U2M260029"",""U6P582A60""]","[{""name"": ""merged"", ""users"": [""UK4V3ON2O"", ""U3U77Y17K"", ""UJ65P6F44"", ""UP9T7VJBF"", ""UB9LLF16J"", ""UB51ZBPGJ"", ""U85PB3J63"", ""U378U76S4"", ""UWW10VL06"", ""U0381889F""], ""count"": 10}, {""name"": ""this"", ""users"": [""UB51ZBPGJ"", ""U24SJD0U3"", ""U2QXC4ZNG"", ""U85PB3J63"", ""U0381889F""], ""count"": 5}]",2025-06-02,2025-06-02 00:37:14,2025-06-02 01:06:06
cefb9a1f-57f5-48d5-b9d8-954bf9902fb5,UV77JEL7Q,general,36,27,"[""UK756E555"",""UB9LLF16J"",""UKA77QAYY"",""ULWL32B29"",""UB81I8027"",""UU6K92DUR"",""U7ZP08017"",""U24SJD0U3"",""UOBK5OFZ0"",""UG6UG9470"",""U0KG42Q0P"",""UL92954KA"",""UDC0ZA535"",""UK4V3ON2O"",""U378U76S4"",""UKVN1ZI1Z"",""UR257U86O"",""UQSF747QR"",""UCL2RJ89X"",""USI1BH3K3"",""U9YFOYM78"",""UP9T7VJBF"",""UEZMYV74R"",""U3HY0BS3W"",""US3QTX4Z1"",""U2XQ3JJAN"",""U5V38TNV1""]","[{""name"": ""point_up"", ""users"": [""U7ZP08017"", ""UK4V3ON2O"", ""UL92954KA""], ""count"": 3}, {""name"": ""laugh"", ""users"": [""U1FM88J9J""], ""count"": 1}]",2025-03-25,2025-03-25 19:01:28,2025-03-25 19:17:54
01e55e63-6a59-4eff-986b-1616852738cf,UNNH8IW78,random,34,22,"[""U3GY5K9EQ"",""UR257U86O"",""U5V38TNV1"",""UORS33I12"",""UKA77QAYY"",""UNY6WDI60"",""U7ZP08017"",""UNC2V4ZD7"",""UU6K92DUR"",""U7PX1XVTE"",""UV4M04Y17"",""UYVM94HE1"",""UWL5JX23M"",""ULAN263E4"",""U3U77Y17K"",""UP9T7VJBF"",""UF39WLXAT"",""UHGL04640"",""UQSF747QR"",""U2XQ3JJAN"",""UFUV7GPHM"",""USI1BH3K3""]","[{""name"": ""merged"", ""users"": [""UORS33I12""], ""count"": 1}, {""name"": ""ty"", ""users"": [""U96N45CL2"", ""UC3Z15JC3"", ""UA7M10C0O"", ""UG6UG9470"", ""UPT27H737""], ""count"": 5}]",2025-06-24,2025-06-24 11:09:16,2025-06-24 11:57:04
991ce120-042d-4250-b20b-45a39be111ff,UG6UG9470,general,37,2,"[""UH1039P7I"",""UR257U86O""]","[{""name"": ""point_up"", ""users"": [""U81OT695K"", ""U85PB3J63""], ""count"": 2}, {""name"": ""approved"", ""users"": [""ULWL32B29"", ""U81OT695K"", ""UNY6WDI60"", ""UQSF747QR"", ""UEZMYV74R"", ""U0EIW7DOX"", ""U378U76S4""], ""count"": 7}]",2024-09-19,2024-09-19 00:46:03,2024-09-19 01:33:30
f31572b0-daff-42b0-a63e-117b9d61e343,USI1BH3K3,cats,6,3,"[""UFF1HYHJ2"",""UF39WLXAT"",""UB9LLF16J""]","[{""name"": ""this"", ""users"": [""U3TE14ET2"", ""UORS33I12""], ""count"": 2}]",2024-09-18,2024-09-18 03:33:32,2024-09-18 03:48:32
fdc1b04b-270e-4ed4-bdda-011502e478e8,U2QXC4ZNG,social,9,9,"[""U0D6182AR"",""UFUV7GPHM"",""U2XQ3JJAN"",""UE0WA7608"",""U8S28EIM6"",""ULWL32B29"",""U2QXC4ZNG"",""ULAN263E4"",""UWBXBIUB7""]","[{""name"": ""pray"", ""users"": [""U0EIW7DOX""], ""count"": 1}]",2025-05-10,2025-05-10 12:16:31,2025-05-10 12:29:29
1a1f21bf-d5d8-45c2-9a0f-a10d8adb6955,UK756E555,random,36,22,"[""UYVM94HE1"",""UJ65P6F44"",""UF39WLXAT"",""UO513ARUP"",""U1FM88J9J"",""UV4M04Y17"",""UQY0NPYWN"",""UU95TZPYP"",""U7W96XW2A"",""U81OT695K"",""UCL2RJ89X"",""U5V38TNV1"",""UH749DC04"",""UL9VWQ9S2"",""UC3Z15JC3"",""UIDQ8QXI5"",""UH1039P7I"",""U3TE14ET2"",""UE83A3954"",""U168N7Y9G"",""UYJ494VWS"",""UE0WA7608""]","[{""name"": ""laugh"", ""users"": [""UNS22LGIY""], ""count"": 1}]",2024-12-21,2024-12-21 16:16:59,2024-12-21 17:13:09
66e856cf-5347-451b-95e8-3ca4709d1a55,UEA8H90WN,marketing,20,15,"[""UZ271WU40"",""U306GEBY8"",""U2M260029"",""U9YFOYM78"",""UZ5125Y28"",""UK4V3ON2O"",""U3GY5K9EQ"",""UIX8TSI0Y"",""U3U77Y17K"",""UA7M10C0O"",""UDC0ZA535"",""UNVWFC5Q1"",""ULAN263E4"",""UP9T7VJBF"",""UIDQ8QXI5""]","[{""name"": ""approved"", ""users"": [""UK756E555"", ""US3QTX4Z1""], ""count"": 2}, {""name"": ""this"", ""users"": [""UN979RN92"", ""UFUV7GPHM""], ""count"": 2}, {""name"": ""ty"", ""users"": [""U7PX1XVTE"", ""UEA8H90WN""], ""count"": 2}]",2025-03-10,2025-03-10 01:35:40,2025-03-10 02:12:25
9119a272-e70d-4018-b3f6-01f142a90382,UWW10VL06,cats,4,1,"[""U3O3NUM10""]","[{""name"": ""laugh"", ""users"": [""U8S28EIM6"", ""U4095YWYD"", ""UC3Z15JC3""], ""count"": 3}, {""name"": ""merged"", ""users"": [""UL92954KA"", ""UZ271WU40"", ""UWW10VL06"", ""UL2989703"", ""UWBXBIUB7""], ""count"": 5}]",2025-05-03,2025-05-03 04:36:45,2025-05-03 05:08:47
a6ed2ed5-9aa9-46b2-ae13-a16b82c6e210,U378U76S4,general,33,10,"[""U3HY0BS3W"",""U08ITMEA6"",""UU6K92DUR"",""UZ90K3JDW"",""UORS33I12"",""UB9LLF16J"",""U84A3Q05B"",""U7W96XW2A"",""UL96240J4"",""U0GBC0N90""]",[],2025-07-15,2025-07-15 22:19:57,2025-07-15 23:00:08
bf98352a-8858-47db-9ec1-b350bdcefed6,U0D6182AR,marketing,31,15,"[""U7ZP08017"",""UHGL04640"",""UKVN1ZI1Z"",""UP9T7VJBF"",""UKA77QAYY"",""UN979RN92"",""UA7M10C0O"",""UO513ARUP"",""U85PB3J63"",""U549234TU"",""U3HY0BS3W"",""UQSF747QR"",""UWL5JX23M"",""UZ271WU40"",""UL9VWQ9S2""]",[],2025-03-26,2025-03-26 16:17:23,2025-03-26 16:58:59
ebbf0a43-42cd-4a9b-89e3-0daeec467c3f,U9YFOYM78,engineering,11,11,"[""UORS33I12"",""UYEP6YY91"",""U91Q0A72O"",""UIX8TSI0Y"",""UCL2RJ89X"",""UL9VWQ9S2"",""U7PX1XVTE"",""UQSF747QR"",""UNNH8IW78"",""UYEP6YY91"",""UCL2RJ89X""]","[{""name"": ""approved"", ""users"": [""U8S28EIM6"", ""U3HY0BS3W""], ""count"": 2}, {""name"": ""merged"", ""users"": [""UV4M04Y17"", ""U3O3NUM10"", ""UU95TZPYP""], ""count"": 3}, {""name"": ""ty"", ""users"": [""U91Q0A72O""], ""count"": 1}]",2024-10-17,2024-10-17 00:35:16,2024-10-17 01:23:08
0001c749-9164-4aea-af98-33890cde2398,UWBXBIUB7,engineering,6,4,"[""UEZMYV74R"",""UPT27H737"",""U7ZP08017"",""UB51ZBPGJ""]",[],2024-11-16,2024-11-16 05:56:07,2024-11-16 05:58:50
4ce8dd5d-6fb2-48c7-97bc-6e31427d5d3e,UV4M04Y17,engineering,7,2,"[""ULWL32B29"",""UB81I8027""]",[],2024-07-22,2024-07-22 14:24:08,2024-07-22 15:16:10
d019018a-23c6-4463-951c-6233af8768ee,UWL5JX23M,engineering,49,9,"[""UZ90K3JDW"",""UNVWFC5Q1"",""UFF1HYHJ2"",""US3QTX4Z1"",""UPT27H737"",""U9YFOYM78"",""U24SJD0U3"",""UN979RN92"",""U1FM88J9J""]","[{""name"": ""pray"", ""users"": [""U9E255NN9""], ""count"": 1}]",2025-09-24,2025-09-24 12:14:38,2025-09-24 13:11:35
238f8b0d-83db-4de8-82e0-8fda585a7ec2,UHGL04640,general,12,7,"[""UIDQ8QXI5"",""U549234TU"",""UNY6WDI60"",""U2QXC4ZNG"",""U8S28EIM6"",""U7W96XW2A"",""UFUV7GPHM""]",[],2025-04-17,2025-04-17 19:32:03,2025-04-17 19:58:55
6f4ae718-5b33-4ba7-83b1-e259826bf8ff,U85PB3J63,random,46,14,"[""U168N7Y9G"",""UORS33I12"",""U7W96XW2A"",""U3GY5K9EQ"",""U3HY0BS3W"",""UCL2RJ89X"",""U91Q0A72O"",""U1FM88J9J"",""U34AX16M0"",""U378U76S4"",""U96N45CL2"",""UWL5JX23M"",""UE0WA7608"",""ULAN263E4""]",[],2024-08-14,2024-08-14 07:13:48,2024-08-14 07:20:08
9b545a72-f1bf-46f8-a150-1270a7f21fa0,U7ZP08017,random,36,11,"[""U81OT695K"",""U85PB3J63"",""U08ITMEA6"",""U8S28EIM6"",""UYJ494VWS"",""UF39WLXAT"",""UC3Z15JC3"",""UB81I8027"",""UB51ZBPGJ"",""UNVWFC5Q1"",""UJ65P6F44""]","[{""name"": ""raised_hands"", ""users"": [""UF39WLXAT"", ""UYVM94HE1""], ""count"": 2}, {""name"": ""ty"", ""users"": [""U84A3Q05B""], ""count"": 1}, {""name"": ""pray"", ""users"": [""U0381889F"", ""UFF1HYHJ2""], ""count"": 2}]",2025-06-08,2025-06-08 09:26:21,2025-06-08 10:09:45
bcfe8578-8ec5-4076-9ebe-28528365a262,USI1BH3K3,social,24,21,"[""U9E255NN9"",""UORS33I12"",""UKA77QAYY"",""UE83A3954"",""UDC0ZA535"",""UKVN1ZI1Z"",""UK839UQ5R"",""UF39WLXAT"",""UJ65P6F44"",""UN979RN92"",""UH749DC04"",""UU95TZPYP"",""UK4V3ON2O"",""U0KG42Q0P"",""US3QTX4Z1"",""U7PX1XVTE"",""U1FM88J9J"",""UL92954KA"",""U2XQ3JJAN"",""U549234TU"",""U7ZP08017""]","[{""name"": ""merged"", ""users"": [""UN979RN92"", ""U1FM88J9J"", ""UO513ARUP"", ""U0D6182AR""], ""count"": 4}]",2024-11-23,2024-11-23 01:38:43,2024-11-23 02:25:17
deba6c3d-b7b8-43d0-bbfc-742c815d9975,U3U77Y17K,general,44,2,"[""UY640917T"",""UQSF747QR""]","[{""name"": ""approved"", ""users"": [""U2XQ3JJAN""], ""count"": 1}, {""name"": ""raised_hands"", ""users"": [""U0381889F"", ""UNC2V4ZD7""], ""count"": 2}, {""name"": ""white_check_mark"", ""users"": [""UB9LLF16J"", ""U0381889F"", ""UNNH8IW78""], ""count"": 3}, {""name"": ""this"", ""users"": [""UY640917T"", ""UYEP6YY91"", ""U4095YWYD""], ""count"": 3}, {""name"": ""pray"", ""users"": [""U0381889F""], ""count"": 1}, {""name"": ""point_up"", ""users"": [""UR257U86O""], ""count"": 1}, {""name"": ""laugh"", ""users"": [""ULAN263E4""], ""count"": 1}]",2024-06-18,2024-06-18 17:01:12,2024-06-18 17:47:48
e7860277-4eed-47f3-8425-58a7d36aad8f,UN0J0I7F0,cats,34,31,"[""U3U77Y17K"",""U549234TU"",""UF39WLXAT"",""ULAN263E4"",""UV77JEL7Q"",""UWL5JX23M"",""UNS22LGIY"",""US3QTX4Z1"",""U3GY5K9EQ"",""UK756E555"",""UORS33I12"",""UNVWFC5Q1"",""UYVM94HE1"",""U08ITMEA6"",""U3HY0BS3W"",""UE83A3954"",""U0D6182AR"",""UY640917T"",""UZ5125Y28"",""UG6UG9470"",""UH1039P7I"",""UIDQ8QXI5"",""UYJ494VWS"",""UZ271WU40"",""UJ65P6F44"",""UL2989703"",""U306GEBY8"",""U5V38TNV1"",""U378U76S4"",""UEA8H90WN"",""UA7M10C0O""]","[{""name"": ""point_up"", ""users"": [""U3TE14ET2"", ""UZ5125Y28"", ""UK4V3ON2O""], ""count"": 3}, {""name"": ""raised_hands"", ""users"": [""UPT27H737""], ""count"": 1}, {""name"": ""pray"", ""users"": [""UIX8TSI0Y""], ""count"": 1}, {""name"": ""approved"", ""users"": [""UDC0ZA535"", ""U9E255NN9"", ""U7ZP08017""], ""count"": 3}, {""name"": ""white_check_mark"", ""users"": [""UZ90K3JDW"", ""U3TE14ET2""], ""count"": 2}]",2024-10-15,2024-10-15 19:27:37,2024-10-15 20:12:17
165cc1b2-918a-4d6c-984e-1b444ad951f2,U96N45CL2,social,35,10,"[""UL2989703"",""UIX8TSI0Y"",""U2QXC4ZNG"",""UCL2RJ89X"",""UY640917T"",""UYJ494VWS"",""UA7M10C0O"",""UKVN1ZI1Z"",""UE0WA7608"",""UEZMYV74R""]",[],2025-08-29,2025-08-29 01:53:41,2025-08-29 02:02:58
2ed20501-fdfa-45a5-aa95-ef869894067a,UL96240J4,cats,50,7,"[""UOBK5OFZ0"",""U0381889F"",""U7W96XW2A"",""UC3Z15JC3"",""UY640917T"",""UYEP6YY91"",""UG6UG9470""]",[],2024-07-06,2024-07-06 00:09:04,2024-07-06 01:05:29
3c69b9da-ec83-40db-bdf0-f69f53fe2b1a,U0EIW7DOX,random,16,14,"[""UZ5125Y28"",""U84A3Q05B"",""ULRS0HVJ3"",""U7W96XW2A"",""UOBK5OFZ0"",""U9E255NN9"",""U4095YWYD"",""UJ65P6F44"",""UL96240J4"",""UK756E555"",""U0GBC0N90"",""UN0J0I7F0"",""UWW10VL06"",""UV4M04Y17""]","[{""name"": ""ty"", ""users"": [""ULRS0HVJ3"", ""U1FM88J9J""], ""count"": 2}]",2024-09-15,2024-09-15 00:11:58,2024-09-15 01:02:40
7b080ee2-2026-4393-9acd-8a6a4b18e894,U84A3Q05B,marketing,12,3,"[""UF39WLXAT"",""U0381889F"",""UYJ494VWS""]","[{""name"": ""approved"", ""users"": [""U2QXC4ZNG""], ""count"": 1}, {""name"": ""point_up"", ""users"": [""U0EIW7DOX"", ""UYEP6YY91"", ""UZ271WU40""], ""count"": 3}]",2025-07-08,2025-07-08 10:44:02,2025-07-08 11:31:48
be311f21-d47d-4e54-988c-7662801826f6,UB51ZBPGJ,cats,21,17,"[""UZ90K3JDW"",""UU6K92DUR"",""U8S28EIM6"",""U84A3Q05B"",""U3U77Y17K"",""UFUV7GPHM"",""UEA8H90WN"",""UO513ARUP"",""ULWL32B29"",""U0381889F"",""U6P582A60"",""UNNH8IW78"",""UL96240J4"",""UR257U86O"",""UN979RN92"",""UG6UG9470"",""U0D6182AR""]","[{""name"": ""laugh"", ""users"": [""UG6UG9470"", ""UIX8TSI0Y"", ""U378U76S4""], ""count"": 3}, {""name"": ""raised_hands"", ""users"": [""U8S28EIM6"", ""ULAN263E4""], ""count"": 2}]",2025-02-09,2025-02-09 07:54:56,2025-02-09 08:49:21
e4c076fd-fc3e-4170-ab22-bd5f05a445b3,ULWL32B29,cats,36,14,"[""U91Q0A72O"",""UE83A3954"",""UIX8TSI0Y"",""U0EIW7DOX"",""U0D6182AR"",""UORS33I12"",""UDC0ZA535"",""UFF1HYHJ2"",""UA3IV9419"",""U34AX16M0"",""UL2989703"",""UNS22LGIY"",""UNC2V4ZD7"",""U3O3NUM10""]","[{""name"": ""merged"", ""users"": [""UKVN1ZI1Z""], ""count"": 1}]",2025-01-16,2025-01-16 01:32:55,2025-01-16 02:07:32
